no-8x8dct,no-cabac,no-deblock,no-fast-pskip,no-mbtree,no-mixed-refs,no-weightb,rc-lookahead,ref,PERF
1,0,1,1,0,0,1,195,2,-1
1,0,1,1,1,0,0,166,8,-1
0,1,0,0,0,1,1,62,1,-1
1,0,0,0,1,0,1,228,3,-1
1,1,1,1,1,0,1,202,7,-1
1,0,0,0,0,0,0,124,2,-1
0,1,0,1,0,1,1,82,3,-1
1,0,0,1,1,0,1,137,5,-1
0,1,1,0,1,0,1,77,5,-1
0,1,0,0,1,0,0,204,8,-1
0,1,0,0,0,0,0,112,1,-1
1,1,1,1,1,1,1,156,6,-1
1,1,0,0,1,1,0,221,3,-1
0,1,0,1,1,1,0,94,2,-1
0,1,1,0,1,1,0,142,5,-1
1,1,0,1,1,0,0,223,2,-1
1,0,0,1,1,1,0,244,1,-1
0,0,0,1,0,0,1,239,7,-1
0,0,0,1,1,0,0,168,4,-1
1,0,1,0,0,0,0,138,4,-1
0,0,0,1,1,0,0,158,6,-1
1,1,1,0,0,0,1,73,3,-1
1,0,1,0,0,0,0,220,5,-1
0,0,1,1,1,1,0,172,7,-1
1,0,0,1,0,0,0,238,2,-1
1,0,0,0,0,0,0,250,8,-1
1,0,0,1,0,1,1,83,4,-1
0,0,0,1,0,1,1,79,6,-1
0,0,1,1,0,1,1,160,5,-1
1,1,0,0,0,0,0,109,1,-1
0,0,1,1,0,0,0,182,9,-1
0,1,1,1,1,1,0,47,7,-1
1,1,1,0,0,0,0,196,9,-1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,90.0,9.0,3680.06
1,0,1,0,1,0,0,229,4,-1
1,0,1,0,1,0,1,105,3,-1
0,0,0,0,0,0,0,174,7,-1
1,0,0,1,0,0,1,169,5,-1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,93.0,9.0,3619.9
0,1,1,1,0,0,0,122,8,-1
0,0,1,1,1,0,0,123,1,-1
0,0,1,0,0,0,0,74,2,-1
0,0,1,1,0,1,1,217,3,-1
0,1,0,0,1,0,1,73,5,-1
0,0,0,0,0,0,0,140,4,-1
0,0,0,0,1,0,1,113,5,-1
1,0,1,1,1,1,0,44,9,-1
1,1,0,1,1,0,1,45,6,-1
0,1,0,1,1,1,1,66,2,-1
1,1,1,0,0,0,1,92,8,-1
1,1,0,1,0,1,0,100,1,-1
1,0,1,0,1,0,1,108,4,-1
0,1,0,0,1,0,1,134,2,-1
0,1,0,0,0,0,1,75,7,-1
0,1,0,1,1,0,0,154,7,-1
0,1,0,1,0,1,1,192,6,-1
1,0,0,1,1,1,1,116,4,-1
0,1,0,0,1,1,0,236,4,-1
1,1,1,1,0,1,1,154,8,-1
1,1,0,1,1,1,0,188,1,-1
0,1,0,1,1,1,1,235,2,-1
0,0,0,1,1,0,1,100,1,-1
1,0,1,1,1,1,0,109,8,-1
0,1,1,1,0,1,1,95,8,-1
0,0,0,0,1,0,0,186,5,-1
0,1,1,0,1,0,1,102,3,-1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,220.0,8.0,3627.33
1.0,0.0,0.0,0.0,0.0,1.0,1.0,207.0,3.0,3676.67
0,0,0,1,0,0,0,51,1,-1
1,1,1,1,1,0,0,108,9,-1
1,0,1,1,1,1,0,90,4,-1
1,1,1,0,0,1,1,113,9,-1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,48.0,4.0,3627.23
0,1,1,0,0,0,0,198,2,-1
1,1,1,1,1,1,0,194,5,-1
1,1,1,0,0,1,0,81,2,-1
1,1,0,0,1,0,1,155,9,-1
1,0,0,1,0,0,0,158,4,-1
0,1,0,0,0,1,1,125,4,-1
1,1,0,0,0,1,1,118,2,-1
0,0,1,1,1,0,0,199,7,-1
0,0,0,1,0,0,0,186,1,-1
1,0,0,1,1,1,0,172,7,-1
0,0,1,1,1,1,0,63,6,-1
0,0,0,1,0,0,0,138,2,-1
0,0,0,0,0,0,1,242,1,-1
1,0,1,1,1,0,0,116,5,-1
0,0,1,1,0,1,1,149,5,-1
1,1,1,1,1,1,1,102,9,-1
1,0,0,1,1,0,0,84,4,-1
0,1,1,0,0,1,1,202,9,-1
0,1,1,0,0,1,0,147,7,-1
1,0,0,1,1,0,0,164,5,-1
1,1,1,0,0,1,1,125,1,-1
1,1,0,1,0,0,1,206,2,-1
1,0,1,0,0,0,1,231,8,-1
0,0,0,1,1,1,0,85,6,-1
1,1,1,1,1,1,1,191,6,-1
1,1,1,1,0,1,0,139,8,-1
1,0,0,1,1,1,0,171,7,-1
0,1,1,0,0,1,0,205,8,-1
0,0,1,1,0,0,1,195,2,-1
1,1,1,0,0,1,0,113,3,-1
0,0,0,1,0,1,0,102,9,-1
0,1,0,1,0,1,0,63,9,-1
1,1,1,0,0,1,0,118,3,-1
0,1,1,1,1,1,1,194,8,-1
0,0,0,1,1,0,0,158,5,-1
1,1,1,1,0,1,0,60,4,-1
1,0,1,0,0,0,1,198,4,-1
1,1,1,0,1,0,1,56,8,-1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,234.0,5.0,5472.4
0,0,0,1,0,0,0,216,1,-1
0,0,1,0,1,0,0,195,3,-1
0,1,1,0,1,1,1,93,7,-1
1,1,1,0,1,1,0,242,3,-1
1,1,0,1,1,0,1,73,1,-1
1,1,1,0,0,1,0,146,8,-1
0,1,0,1,1,0,0,160,6,-1
0,1,0,1,0,0,0,83,9,-1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,87.0,2.0,5497.96
0,1,1,1,1,1,0,191,7,-1
0,0,1,1,1,1,1,235,1,-1
1,1,0,0,0,0,1,100,7,-1
1,1,1,0,0,0,1,245,2,-1
1,0,1,0,1,0,1,169,8,-1
0,0,0,0,1,0,0,75,1,-1
0,1,0,0,0,0,1,171,1,-1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,202.0,8.0,5464.44
0,0,1,1,0,0,0,52,3,-1
1,1,0,0,1,1,1,233,4,-1
1,0,1,1,0,1,0,146,5,-1
1,0,1,0,0,0,1,58,7,-1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,82.0,3.0,3676.09
1,1,1,1,1,1,1,169,3,-1
1,1,1,1,1,0,1,131,2,-1
1,0,1,0,1,0,1,120,7,-1
0,1,1,0,1,0,1,158,8,-1
0,0,1,1,0,0,0,172,6,-1
0,0,0,1,0,1,1,169,6,-1
1,1,1,1,0,0,0,205,4,-1
1,1,0,0,0,1,0,211,6,-1
0,1,0,1,0,1,1,218,2,-1
1,1,0,1,0,1,1,179,5,-1
1,1,0,1,1,1,0,102,6,-1
1,1,0,0,0,1,1,191,4,-1
0,1,1,1,1,0,1,194,4,-1
1,1,0,0,1,0,1,227,7,-1
0,1,0,1,0,1,1,81,9,-1
1,1,0,1,0,0,0,148,7,-1
1,1,1,0,0,1,0,214,1,-1
1,0,0,0,0,0,0,213,7,-1
1.0,0.0,1.0,0.0,1.0,1.0,0.0,100.0,8.0,5535.45
1,0,0,1,0,1,0,116,1,-1
0,1,0,0,0,0,1,112,5,-1
1,0,0,0,0,0,1,233,3,-1
1,0,1,0,1,0,0,172,1,-1
0,0,1,1,0,0,1,225,2,-1
1,1,1,1,1,0,1,77,1,-1
0,1,1,0,0,0,0,88,5,-1
0,0,1,1,0,0,0,231,6,-1
0,1,1,1,0,0,1,214,1,-1
1,1,1,1,0,0,1,204,5,-1
1,1,1,1,1,0,0,108,5,-1
1,0,0,0,0,0,0,220,1,-1
0,0,0,1,0,0,0,75,9,-1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,179.0,2.0,3712.24
1,1,1,1,1,0,0,161,1,-1
1,0,1,1,1,1,0,247,5,-1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,137.0,9.0,3623.61
0.0,0.0,0.0,0.0,1.0,1.0,0.0,171.0,9.0,5387.3
1,1,0,1,1,1,0,128,7,-1
0,0,1,1,1,0,0,187,8,-1
0,0,1,1,1,1,0,143,6,-1
0,1,1,1,0,1,0,163,2,-1
1,0,0,1,0,1,1,214,8,-1
0,0,0,0,1,0,0,202,1,-1
0,1,0,1,1,0,1,62,7,-1
1,0,0,1,0,1,1,245,4,-1
0,1,1,0,0,1,0,104,6,-1
0,1,0,0,0,0,0,148,7,-1
1,1,1,1,1,0,0,205,5,-1
0,0,0,1,1,0,0,202,8,-1
1,0,1,1,0,1,1,222,8,-1
1,0,1,1,0,0,0,244,9,-1
0,0,0,1,0,0,1,142,6,-1
0,0,0,0,0,0,0,75,5,-1
0,1,0,1,1,0,0,106,7,-1
1,0,1,1,1,1,1,190,5,-1
1,1,0,1,1,1,0,208,2,-1
0,0,1,1,0,0,1,157,3,-1
1,0,1,1,0,0,0,238,1,-1
1,1,0,0,1,1,1,121,1,-1
1,0,0,0,0,0,1,115,9,-1
1,0,1,0,0,0,0,91,4,-1
1,1,1,1,1,1,1,182,7,-1
1,0,0,1,1,0,0,127,6,-1
1,1,0,1,1,0,0,85,5,-1
0,1,1,0,1,1,0,121,1,-1
0,1,0,0,1,0,0,130,9,-1
0.0,0.0,0.0,0.0,1.0,1.0,1.0,104.0,6.0,5406.56
1,0,0,0,1,0,1,241,5,-1
1,0,1,1,0,1,1,168,3,-1
1,0,0,1,1,0,1,202,4,-1
1,1,1,1,1,1,0,50,7,-1
0,1,1,0,0,0,0,224,3,-1
1,0,1,1,0,1,0,174,6,-1
0,1,0,0,1,0,0,211,7,-1
0,1,0,1,0,0,0,242,3,-1
1,1,0,0,1,1,1,144,6,-1
1,0,1,1,1,0,1,99,8,-1
0,1,1,1,0,1,1,245,6,-1
1,1,0,1,1,0,1,184,5,-1
1,1,1,1,0,0,1,103,7,-1
1,0,0,0,1,0,0,225,6,-1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,137.0,7.0,3683.23
0,0,0,1,0,0,0,72,4,-1
1,0,1,1,1,1,1,121,7,-1
0,1,1,0,0,1,1,108,4,-1
1,1,1,1,0,1,0,94,2,-1
1,1,0,0,0,0,1,221,4,-1
1,1,1,0,0,0,0,185,3,-1
0,1,1,0,1,0,1,205,3,-1
1,0,0,1,1,0,1,132,8,-1
0,1,0,0,0,1,1,73,5,-1
0,1,0,1,1,1,0,60,1,-1
0,1,0,0,0,0,1,147,4,-1
0,0,0,1,1,1,0,213,5,-1
1,1,1,1,0,1,0,71,7,-1
0,0,0,1,1,1,0,184,4,-1
0,1,0,1,0,1,1,215,9,-1
1,1,1,1,1,0,0,82,2,-1
0,0,1,0,1,0,0,105,8,-1
1,1,0,1,1,1,1,93,7,-1
1,0,0,1,1,1,1,49,3,-1
0,0,0,1,0,1,1,198,8,-1
0.0,0.0,0.0,0.0,1.0,1.0,1.0,116.0,6.0,5406.56
1,1,1,0,1,1,1,138,2,-1
1,0,1,1,0,1,0,199,3,-1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,245.0,9.0,3626.47
1,1,1,1,1,0,0,78,6,-1
1,0,0,0,1,0,1,53,8,-1
0,1,1,0,1,1,1,62,4,-1
1,0,0,1,0,0,1,215,1,-1
0,0,1,0,0,0,1,143,4,-1
1,1,1,1,1,1,1,162,1,-1
0,1,0,1,1,0,1,244,6,-1
1,1,1,0,1,0,0,140,1,-1
1,1,1,0,1,0,1,56,8,-1
0,1,1,1,1,0,1,109,9,-1
1,0,0,1,1,1,1,70,5,-1
1,0,1,1,0,1,1,209,4,-1
1,0,1,1,0,1,1,152,6,-1
1,1,1,1,1,0,0,220,4,-1
0,1,0,1,0,1,1,188,7,-1
1,0,1,1,0,1,1,194,9,-1
0,1,0,1,1,1,0,102,1,-1
1,0,1,1,1,1,1,125,1,-1
0,0,0,1,1,1,0,154,6,-1
1,1,1,0,0,0,0,117,7,-1
0,1,1,1,1,0,0,109,9,-1
0,0,1,1,1,0,1,80,2,-1
1,1,1,1,1,0,1,142,4,-1
1,1,1,0,1,0,1,135,3,-1
0,1,0,0,1,0,0,237,9,-1
1,0,0,1,0,0,0,97,9,-1
0,0,0,1,1,1,1,148,6,-1
0,1,1,1,1,0,0,88,9,-1
1,0,0,1,1,1,0,83,2,-1
0,0,1,1,1,0,1,241,6,-1
0,0,0,1,0,0,1,72,9,-1
1,1,1,0,0,1,0,250,7,-1
0,1,1,1,1,0,1,103,5,-1
1,1,1,0,1,0,1,154,4,-1
0,1,0,1,0,0,0,119,9,-1
1,0,0,1,0,0,1,185,5,-1
0,0,0,1,1,0,1,190,8,-1
1,1,0,0,0,0,1,171,8,-1
1.0,0.0,0.0,0.0,0.0,1.0,1.0,40.0,3.0,3668.82
1,0,0,0,0,0,1,128,8,-1
0,1,0,1,1,1,0,145,9,-1
0,0,0,1,1,0,0,236,1,-1
1,1,0,1,1,0,1,40,7,-1
0,0,1,0,1,0,1,100,6,-1
1,1,1,0,1,1,0,135,6,-1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,104.0,5.0,3629.85
0,0,0,1,0,0,0,200,3,-1
0,1,0,0,0,1,1,205,3,-1
0,0,0,0,1,0,1,145,7,-1
0,1,0,1,1,0,1,165,8,-1
1,1,1,0,1,0,1,106,3,-1
1,1,0,1,1,0,0,196,3,-1
1,1,0,1,1,0,0,237,5,-1
1,0,0,0,1,0,0,113,3,-1
1.0,0.0,0.0,0.0,1.0,1.0,1.0,45.0,8.0,5464.44
1.0,0.0,0.0,0.0,1.0,1.0,1.0,212.0,5.0,5473.93
0,1,1,0,0,1,1,112,7,-1
0,1,0,1,0,1,0,56,6,-1
1,1,1,1,0,0,0,103,2,-1
0,1,1,0,0,0,1,43,1,-1
0,1,1,0,1,0,0,202,5,-1
1,1,1,0,0,0,0,123,5,-1
0,1,0,0,1,1,0,190,7,-1
1,1,0,0,0,1,0,81,5,-1
0,0,1,0,1,0,0,63,8,-1
1,1,1,1,1,1,1,210,1,-1
1,0,0,1,0,0,0,198,5,-1
0,0,1,1,0,0,0,76,4,-1
0,0,1,1,1,1,0,44,2,-1
1.0,0.0,1.0,0.0,1.0,1.0,1.0,157.0,7.0,5539.77
0,1,0,1,1,0,1,161,7,-1
1.0,0.0,1.0,0.0,0.0,1.0,1.0,64.0,2.0,3712.36
1,1,1,0,1,1,1,161,7,-1
0,0,0,1,0,0,1,143,5,-1
0,0,1,1,0,1,1,177,6,-1
1,0,1,0,1,0,0,203,2,-1
0,1,0,1,0,0,1,202,6,-1
0,0,1,0,1,0,1,199,8,-1
0,0,1,1,0,0,0,131,9,-1
1,0,1,1,0,0,1,104,6,-1
0,0,0,1,0,1,0,163,2,-1
0,0,1,1,1,1,0,124,9,-1
0.0,0.0,1.0,0.0,1.0,1.0,1.0,121.0,1.0,5681.47
0,0,0,1,0,0,1,51,8,-1
1,1,1,1,1,1,0,64,3,-1
0,0,0,1,1,1,0,222,1,-1
1,1,0,1,0,0,0,99,6,-1
0,0,0,1,1,0,1,224,5,-1
0,1,1,0,1,0,1,137,6,-1
1,1,1,1,0,1,1,92,9,-1
0,1,1,0,1,1,0,71,9,-1
0,0,0,1,1,0,0,45,1,-1
0,0,0,0,1,0,1,223,1,-1
0,0,1,1,1,1,0,61,8,-1
0,1,1,1,0,1,0,158,5,-1
0,1,1,1,1,1,0,199,1,-1
1,1,0,0,0,0,0,241,6,-1
1,1,0,1,0,1,1,173,7,-1
0,1,1,0,0,0,0,187,1,-1
1,0,1,0,0,0,0,70,4,-1
0,1,1,1,0,1,0,128,3,-1
1,1,0,1,0,1,1,124,9,-1
0,1,0,1,1,0,1,141,7,-1
0,0,1,1,1,1,0,193,7,-1
1,1,0,1,1,1,0,134,6,-1
1.0,0.0,1.0,0.0,0.0,1.0,1.0,126.0,2.0,3711.48
1,1,1,1,1,1,0,163,1,-1
0,0,1,0,0,0,1,48,9,-1
0,1,0,0,0,1,1,78,3,-1
0,0,0,1,0,0,1,92,8,-1
0,1,0,0,0,0,1,242,8,-1
1,0,1,1,0,1,0,125,5,-1
1,1,0,0,0,0,1,61,8,-1
0,0,0,1,1,0,1,61,3,-1
1,0,1,0,1,0,0,104,1,-1
0,1,1,1,1,0,1,145,1,-1
0,0,0,1,0,0,0,211,1,-1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,202.0,3.0,3705.1
1,1,1,0,0,0,0,128,2,-1
1,1,0,0,1,1,1,242,8,-1
1,0,1,1,1,0,1,223,3,-1
0,1,1,0,0,0,0,194,4,-1
1,0,0,1,1,1,1,96,6,-1
1,1,1,1,1,0,0,150,9,-1
0,0,0,1,1,1,0,232,4,-1
0,0,1,1,1,1,1,222,5,-1
0,1,0,0,0,1,0,57,5,-1
1,1,1,1,0,0,1,219,9,-1
0,1,1,1,0,1,1,109,7,-1
1,1,0,0,0,0,0,209,3,-1
0,1,1,0,0,0,0,144,6,-1
1,1,1,0,1,0,1,77,1,-1
0,1,1,1,1,1,1,64,5,-1
0,1,0,0,0,0,1,87,9,-1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,63.0,3.0,3706.83
0,0,0,1,0,1,0,69,2,-1
1,1,0,1,0,0,1,87,8,-1
1,0,0,0,1,0,0,183,6,-1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,227.0,7.0,3625.69
0,0,0,0,1,0,0,178,2,-1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,221.0,3.0,3633.83
1,1,1,1,0,1,0,165,2,-1
1,0,1,1,1,0,0,150,2,-1
0,0,1,1,1,0,1,214,3,-1
1,1,1,0,0,1,0,210,1,-1
1,1,1,1,0,0,0,149,3,-1
1,1,1,0,0,1,1,104,3,-1
1,0,1,1,0,1,1,232,1,-1
1,1,0,0,0,0,0,168,2,-1
1,0,1,1,1,0,1,111,1,-1
0,0,0,0,1,0,1,216,6,-1
1,0,0,0,1,0,1,102,9,-1
0,1,0,1,1,1,0,200,6,-1
1,0,1,0,1,0,1,123,8,-1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,215.0,3.0,3654.91
0,1,0,0,1,0,0,146,2,-1
1,1,0,0,1,1,0,212,5,-1
1,0,0,1,1,0,0,174,9,-1
0,1,0,0,0,1,0,196,5,-1
1,1,1,1,0,0,1,65,6,-1
0,0,0,0,1,0,1,60,6,-1
1,1,1,1,1,1,1,194,4,-1
1,1,1,0,1,0,1,141,5,-1
0,1,0,0,0,1,0,204,9,-1
0,1,0,0,0,0,0,131,2,-1
0,1,0,0,1,1,0,218,9,-1
1,1,1,1,1,0,0,49,4,-1
0,0,1,1,1,1,0,185,1,-1
0,1,0,1,1,0,1,146,2,-1
0,0,0,1,1,1,1,206,3,-1
1,1,1,0,1,1,0,93,6,-1
1,1,1,1,1,1,0,139,8,-1
0,1,0,1,1,0,0,226,3,-1
0,1,1,1,1,1,1,244,4,-1
1,1,1,0,0,0,0,109,6,-1
0,1,0,1,0,0,1,228,6,-1
0,0,0,1,0,1,1,96,3,-1
0,0,1,1,0,1,0,132,1,-1
0,1,0,1,1,0,0,139,9,-1
0,1,0,0,0,0,0,220,8,-1
1,0,1,1,1,1,0,247,4,-1
0,0,0,1,1,0,1,199,1,-1
0,0,0,1,0,1,0,104,7,-1
0,1,0,0,1,0,0,158,1,-1
1,1,0,1,0,0,0,183,1,-1
0,1,1,0,0,0,1,208,1,-1
0,1,1,1,1,1,1,136,7,-1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,128.0,6.0,3630.58
0,1,0,0,0,1,1,237,4,-1
1,1,1,1,0,0,0,56,9,-1
0,1,0,0,1,1,0,160,5,-1
1,1,0,1,0,0,0,77,9,-1
1,1,0,1,1,0,1,166,6,-1
1,1,0,1,1,1,0,135,8,-1
1,0,0,0,1,0,1,169,9,-1
0,1,1,1,0,0,1,132,3,-1
0,1,1,1,0,1,1,179,9,-1
0,1,1,1,1,1,1,210,2,-1
1,0,1,0,0,0,1,87,2,-1
1,0,1,0,1,0,0,231,9,-1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,88.0,1.0,5688.78
0,0,1,1,0,0,1,47,4,-1
1,1,1,0,1,0,0,115,9,-1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,172.0,9.0,3626.47
1,0,1,1,1,0,0,63,2,-1
0,1,0,1,1,1,0,205,9,-1
0,1,0,0,1,1,1,127,9,-1
1,0,1,0,0,0,0,76,1,-1
0,1,0,0,1,0,1,145,9,-1
0,0,0,1,0,1,0,236,8,-1
0,1,0,0,0,1,0,105,6,-1
1,0,1,0,0,0,1,102,6,-1
1,0,0,1,0,0,0,237,1,-1
0,1,0,0,1,1,0,180,7,-1
1,0,1,1,0,1,0,96,1,-1
0,1,1,0,0,1,1,192,9,-1
0,1,1,0,1,0,1,209,2,-1
0.0,0.0,1.0,0.0,1.0,1.0,1.0,87.0,3.0,5481.99
1,0,1,0,0,0,1,48,3,-1
1,1,1,1,1,1,0,213,9,-1
1,0,0,0,1,0,1,198,5,-1
1,0,0,0,0,0,1,151,8,-1
1,1,1,0,0,0,1,63,5,-1
0,1,1,1,0,0,1,214,4,-1
1,0,1,1,1,0,1,123,2,-1
0,0,0,0,1,0,0,168,7,-1
0,0,0,1,1,1,1,48,6,-1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,244.0,7.0,5468.78
0,1,1,0,1,0,0,70,2,-1
1.0,0.0,1.0,0.0,1.0,1.0,1.0,100.0,3.0,5552.97
1,0,0,1,0,1,0,205,1,-1
0,0,0,1,0,0,1,93,5,-1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,171.0,9.0,3659.63
1,0,0,1,0,1,1,238,3,-1
0,1,1,0,1,0,1,63,5,-1
1,0,1,0,0,0,0,115,2,-1
1,1,1,0,1,1,0,127,2,-1
0,1,1,1,0,1,1,194,6,-1
1.0,0.0,1.0,0.0,1.0,1.0,0.0,161.0,5.0,5542.52
1,1,1,1,1,1,0,142,6,-1
1.0,0.0,1.0,0.0,1.0,1.0,0.0,223.0,9.0,5529.93
0.0,0.0,1.0,0.0,1.0,1.0,0.0,123.0,5.0,5472.4
0,0,0,1,1,0,0,100,6,-1
0.0,0.0,1.0,0.0,1.0,1.0,0.0,144.0,1.0,5680.22
1.0,0.0,0.0,0.0,1.0,1.0,0.0,154.0,9.0,5453.65
1,0,0,0,0,0,0,151,1,-1
1,1,0,0,0,1,0,218,5,-1
1,1,1,0,1,0,0,227,1,-1
0,1,1,0,1,0,1,41,9,-1
1,1,1,0,0,1,1,222,4,-1
0.0,0.0,0.0,0.0,0.0,1.0,1.0,192.0,6.0,3628.47
1,0,0,1,1,1,0,215,5,-1
1,1,1,1,1,1,0,206,2,-1
1,0,1,1,1,1,1,153,5,-1
0,1,0,0,1,1,0,201,1,-1
0,0,0,0,1,0,1,245,9,-1
0,1,1,1,1,1,1,88,6,-1
0,0,1,1,0,0,0,109,7,-1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,235.0,8.0,3642.11
0,1,0,1,1,1,0,66,8,-1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,150.0,4.0,3630.49
1,0,1,1,0,0,1,58,1,-1
1,1,0,1,1,0,1,232,3,-1
1,0,1,1,0,1,0,81,1,-1
0,0,0,1,1,0,1,241,1,-1
0,1,0,0,1,0,1,238,8,-1
0,1,0,0,0,1,1,61,5,-1
0,0,0,1,0,0,1,130,6,-1
1,0,0,0,1,0,1,97,4,-1
1,1,1,0,1,0,0,100,1,-1
0,0,1,0,1,0,0,100,5,-1
1,0,0,1,0,1,1,99,6,-1
1,0,1,0,0,0,0,43,5,-1
1,1,0,0,1,0,0,220,9,-1
0,0,0,1,0,0,1,149,4,-1
1,0,0,0,0,0,0,243,6,-1
0.0,0.0,0.0,0.0,1.0,1.0,0.0,107.0,3.0,5415.03
1,0,0,0,1,0,1,102,6,-1
1,0,1,1,1,0,0,124,8,-1
0,0,1,1,0,0,0,227,4,-1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,147.0,4.0,3630.49
0.0,0.0,1.0,0.0,1.0,1.0,1.0,81.0,8.0,5461.88
1,0,1,1,0,1,1,135,8,-1
0,0,0,1,0,0,1,157,8,-1
0,1,0,1,1,0,0,147,3,-1
0,1,1,0,1,1,0,140,5,-1
0,1,0,1,0,1,1,209,6,-1
0,0,0,0,1,0,1,50,4,-1
1,0,1,1,1,1,1,163,9,-1
0,0,0,0,0,0,1,244,3,-1
1.0,0.0,1.0,0.0,1.0,1.0,1.0,46.0,6.0,5543.3
0.0,0.0,0.0,0.0,0.0,1.0,1.0,75.0,6.0,3631.12
0,1,0,1,0,1,0,224,9,-1
0.0,0.0,1.0,0.0,1.0,1.0,1.0,157.0,2.0,5496.79
0,0,0,1,1,0,0,60,9,-1
1,0,1,0,0,0,0,132,3,-1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,79.0,4.0,3651.68
1,0,1,0,0,0,0,90,2,-1
0,1,0,0,0,1,1,245,3,-1
1,0,0,0,0,0,0,85,5,-1
0,0,1,1,0,1,1,166,5,-1
0,0,0,0,1,0,1,116,1,-1
1,1,1,0,1,0,0,114,8,-1
0,0,0,1,0,0,0,96,9,-1
1.0,0.0,0.0,0.0,1.0,1.0,0.0,247.0,6.0,5467.22
1,1,0,1,0,1,0,235,9,-1
0,0,0,1,1,0,1,107,7,-1
0,1,0,1,0,0,1,128,4,-1
0,1,0,1,0,1,0,96,2,-1
0,0,1,1,1,0,0,229,2,-1
0,1,1,0,0,0,0,191,8,-1
1.0,0.0,0.0,0.0,0.0,1.0,1.0,85.0,2.0,3677.23
1,0,1,0,1,0,1,239,7,-1
0,1,1,0,0,1,1,87,5,-1
0,0,0,1,0,0,1,80,7,-1
0,0,1,0,1,0,0,162,8,-1
1.0,0.0,1.0,0.0,0.0,1.0,0.0,74.0,6.0,3692.64
0.0,0.0,0.0,0.0,0.0,1.0,1.0,167.0,9.0,3626.47
1,1,1,0,1,0,1,126,9,-1
1,0,1,1,0,0,0,115,4,-1
1,1,1,0,0,1,1,193,9,-1
1,0,0,1,0,0,0,46,7,-1
1,1,0,1,1,0,1,222,6,-1
1,1,0,1,1,1,0,181,2,-1
1.0,0.0,1.0,0.0,1.0,1.0,0.0,114.0,4.0,5553.34
0,0,0,1,1,0,0,151,2,-1
0,0,0,1,1,1,1,81,5,-1
0,0,0,1,0,1,1,198,5,-1
1,0,1,1,1,1,1,215,9,-1
0,0,1,1,1,0,1,90,9,-1
0,1,1,1,1,0,0,166,1,-1
0,1,0,0,0,1,0,48,7,-1
0.0,0.0,0.0,0.0,1.0,1.0,1.0,136.0,5.0,5403.87
1,1,0,0,1,1,1,175,5,-1
0,0,1,1,0,1,0,163,7,-1
1,1,0,1,1,1,1,250,8,-1
0,0,1,0,0,0,1,143,8,-1
1,1,1,1,0,0,0,225,7,-1
0,0,0,0,1,0,0,54,4,-1
0,1,1,1,1,1,1,181,2,-1
1,1,0,0,0,1,0,192,2,-1
0,1,0,0,1,0,1,187,8,-1
0,1,0,1,0,0,0,128,4,-1
1,1,0,0,0,1,1,154,1,-1
1,0,1,1,0,1,0,57,6,-1
1,1,1,0,0,0,1,111,7,-1
0.0,0.0,1.0,0.0,0.0,1.0,1.0,173.0,3.0,3655.36
0,0,1,0,0,0,0,72,6,-1
1,1,1,1,1,1,1,70,1,-1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,111.0,9.0,3659.57
1,1,1,0,0,0,0,162,3,-1
1,1,1,0,0,1,0,106,7,-1
1,0,1,1,0,0,1,41,5,-1
0,1,0,0,0,0,0,167,9,-1
0,0,0,0,1,0,1,209,5,-1
1,1,1,0,1,1,1,217,2,-1
0,0,0,0,1,0,0,162,9,-1
0,1,0,1,1,1,0,52,4,-1
1,1,1,0,0,1,1,74,4,-1
0,1,0,0,0,1,1,150,8,-1
0,0,1,1,0,1,0,171,6,-1
0,0,1,1,0,1,1,187,4,-1
1,1,1,1,0,1,1,140,9,-1
1.0,0.0,0.0,0.0,0.0,1.0,1.0,80.0,5.0,3671.83
1,1,1,1,0,1,0,199,4,-1
