innodb_buffer_pool_size,innodb_thread_concurrency,innodb_adaptive_hash_index,innodb_flush_log_at_trx_commit,join_buffer_size,sort_buffer_size,tmp_table_size,thread_cache_size,read_rnd_buffer_size,max_heap_table_size,PERF
1333512.0,9.0,0.0,1.0,39008446.0,2284571.0,80658617.0,49.0,3959.0,34014785.0,382.39
463225.0,34.0,1.0,0.0,1668215.0,77044492.0,33646594.0,10.0,66020.0,14813371.0,368.55
899016.0,15.0,0.0,1.0,20036902.0,29820918.0,67540281.0,27.0,2538.0,41227360.0,367.83
2534185.0,21.0,0.0,1.0,62423908.0,100268922.0,76426906.0,38.0,41600.0,55334431.0,369.95
1771546.0,11.0,1.0,0.0,46531058.0,27150377.0,137791119.0,46.0,84886.0,58388013.0,370.97
1645966.0,0.0,1.0,1.0,39907547.0,33360163.0,77764571.0,9.0,10533.0,31658270.0,368.58
843962.0,30.0,1.0,2.0,64131356.0,80153821.0,149588908.0,28.0,52807.0,11903923.0,366.69
522773.0,18.0,1.0,0.0,102239340.0,19234294.0,29301167.0,30.0,73089.0,41794418.0,363.21
1890160.0,44.0,1.0,1.0,58315112.0,28980495.0,47849699.0,7.0,36230.0,667267.0,376.21
3048425.0,23.0,1.0,2.0,46372511.0,94848006.0,124356716.0,26.0,13574.0,4790280.0,362.11
842436.0,32.0,1.0,0.0,22006045.0,11846372.0,65993349.0,44.0,117530.0,25790115.0,363.5
2385478.0,9.0,0.0,0.0,144014357.0,75280156.0,123166023.0,20.0,50000.0,31872468.0,386.82
2203138.0,28.0,1.0,2.0,82982595.0,29317086.0,33203980.0,14.0,116337.0,51332398.0,365.98
445502.0,12.0,0.0,1.0,107477144.0,6159530.0,81402128.0,36.0,36105.0,32944163.0,381.15
598643.0,27.0,0.0,2.0,3796609.0,69107326.0,69111725.0,50.0,53161.0,57858893.0,363.45
2360099.0,39.0,0.0,0.0,57413275.0,81826071.0,138990247.0,33.0,84201.0,44832815.0,365.7
1636499.0,3.0,1.0,1.0,47137612.0,105474314.0,130539434.0,45.0,14129.0,51233749.0,391.67
1875566.0,19.0,1.0,0.0,91948841.0,329434.0,14529904.0,6.0,65779.0,50696841.0,372.67
1487985.0,23.0,0.0,1.0,109875138.0,33330173.0,68956460.0,12.0,118712.0,28693786.0,371.74
2402567.0,35.0,0.0,0.0,130601337.0,87316552.0,139199041.0,50.0,19314.0,37400440.0,370.33
934114.0,23.0,0.0,2.0,74392045.0,131088415.0,145808923.0,10.0,61447.0,44582448.0,357.07
2011585.0,42.0,1.0,2.0,124943101.0,18972878.0,1184091.0,12.0,73919.0,18426987.0,366.85
3087127.0,50.0,0.0,2.0,78495540.0,62527861.0,146978473.0,2.0,23739.0,66644278.0,366.93
2188755.0,43.0,0.0,1.0,78341372.0,104823588.0,125380559.0,4.0,79508.0,25347743.0,366.58
1780898.0,8.0,0.0,0.0,12354989.0,54684907.0,68398617.0,16.0,26015.0,40388256.0,381.22
2859276.0,16.0,0.0,1.0,64359809.0,102648563.0,143383734.0,38.0,40739.0,12427864.0,382.71
2497772.0,36.0,1.0,0.0,122906406.0,65519254.0,50446691.0,42.0,102163.0,1661344.0,372.1
1944710.0,44.0,0.0,2.0,35303862.0,100710995.0,142883648.0,45.0,31303.0,22796716.0,360.64
990367.0,23.0,0.0,1.0,11681569.0,75529992.0,150354399.0,26.0,62345.0,51076365.0,357.31
886061.0,3.0,1.0,0.0,71642627.0,14544380.0,36463345.0,28.0,8545.0,8927572.0,392.0
2116880.0,24.0,0.0,2.0,115654386.0,27097748.0,103894612.0,36.0,104709.0,26215319.0,375.84
966257.0,47.0,0.0,1.0,135648048.0,148750330.0,58216377.0,40.0,34543.0,40960927.0,366.76
281310.0,37.0,1.0,0.0,10021020.0,68689009.0,93072250.0,14.0,44201.0,12803782.0,370.04
699377.0,7.0,0.0,1.0,632542.0,9366376.0,8406003.0,22.0,1367.0,2383097.0,387.82
1540557.0,28.0,0.0,0.0,115060896.0,70841535.0,146486974.0,13.0,18695.0,59609706.0,371.28
2834140.0,36.0,1.0,0.0,101900815.0,2568623.0,128295041.0,5.0,73120.0,55045279.0,365.86
1021102.0,5.0,1.0,2.0,41369602.0,92370556.0,87276026.0,8.0,51206.0,32600502.0,384.78
1360801.0,49.0,0.0,0.0,31041451.0,44794442.0,76020610.0,24.0,59217.0,43174487.0,371.27
2644354.0,11.0,0.0,2.0,142672535.0,7684639.0,61150487.0,27.0,106815.0,34725852.0,383.6
907884.0,33.0,0.0,0.0,129424392.0,120806085.0,33250435.0,2.0,4043.0,22879971.0,363.97
1478692.0,21.0,1.0,1.0,7459639.0,99132435.0,52495681.0,17.0,19052.0,12133338.0,369.35
2915057.0,40.0,0.0,1.0,132941540.0,62607850.0,99344060.0,25.0,39641.0,35126168.0,370.12
1346011.0,35.0,1.0,2.0,101791479.0,45868695.0,4646933.0,10.0,75054.0,58781087.0,363.58
1610700.0,25.0,0.0,1.0,76154697.0,96928942.0,69797053.0,6.0,52745.0,61520381.0,372.07
1884178.0,28.0,0.0,0.0,34503689.0,13924257.0,19834381.0,34.0,77237.0,4586506.0,376.22
660616.0,40.0,1.0,1.0,127153952.0,48744902.0,82443699.0,42.0,72511.0,22878707.0,376.0
2367286.0,41.0,1.0,1.0,77414791.0,14860989.0,96001168.0,1.0,6042.0,16178678.0,374.86
764363.0,2.0,0.0,0.0,118928062.0,71931788.0,136040996.0,30.0,8722.0,41389300.0,374.7
2312304.0,13.0,1.0,1.0,66716594.0,121884692.0,114786872.0,36.0,46572.0,2321172.0,380.61
