no-8x8dct,no-cabac,no-deblock,no-fast-pskip,no-mbtree,no-mixed-refs,no-weightb,rc-lookahead,ref,PERF
0.0,1.0,1.0,0.0,0.0,1.0,0.0,102.0,7.0,4381.78
1.0,1.0,0.0,1.0,1.0,0.0,1.0,64.0,9.0,6443.16
1.0,0.0,0.0,1.0,0.0,0.0,1.0,190.0,2.0,3749.52
1.0,1.0,1.0,1.0,0.0,0.0,1.0,70.0,8.0,4447.11
1.0,0.0,1.0,0.0,1.0,1.0,1.0,191.0,10.0,5531.65
1.0,0.0,0.0,1.0,0.0,0.0,1.0,190.0,2.0,3749.52
0.0,1.0,0.0,0.0,1.0,0.0,1.0,191.0,9.0,6444.26
0.0,0.0,1.0,0.0,0.0,1.0,1.0,149.0,9.0,3638.69
1.0,0.0,0.0,1.0,1.0,0.0,1.0,244.0,4.0,5499.68
1.0,1.0,0.0,1.0,0.0,1.0,0.0,246.0,9.0,4474.33
0.0,1.0,1.0,0.0,1.0,0.0,0.0,58.0,6.0,6545.89
1.0,0.0,1.0,0.0,1.0,1.0,0.0,158.0,5.0,5542.52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,9.0,3610.93
0.0,0.0,0.0,1.0,1.0,0.0,1.0,188.0,2.0,5473.09
0.0,1.0,1.0,0.0,0.0,1.0,0.0,166.0,5.0,4390.59
1.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,2.0,3674.25
0.0,1.0,1.0,1.0,0.0,0.0,0.0,86.0,3.0,4477.05
1.0,1.0,1.0,0.0,1.0,1.0,1.0,146.0,9.0,6505.86
1.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,6.0,3668.2
0.0,0.0,1.0,0.0,1.0,0.0,0.0,108.0,9.0,5443.0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,56.0,8.0,6492.18
1.0,0.0,1.0,1.0,0.0,1.0,0.0,142.0,2.0,3777.5
0.0,0.0,0.0,1.0,1.0,0.0,1.0,218.0,2.0,5473.09
1.0,1.0,1.0,0.0,1.0,0.0,1.0,50.0,8.0,6458.3
0.0,1.0,1.0,0.0,0.0,1.0,1.0,100.0,6.0,4384.79
0.0,1.0,1.0,1.0,0.0,1.0,0.0,150.0,1.0,4688.2
0.0,1.0,1.0,0.0,1.0,0.0,1.0,235.0,8.0,6527.31
1.0,1.0,0.0,0.0,1.0,1.0,0.0,225.0,3.0,6466.16
1.0,1.0,0.0,1.0,0.0,0.0,1.0,185.0,5.0,4463.98
1.0,1.0,1.0,1.0,1.0,0.0,0.0,249.0,3.0,6557.08
0.0,1.0,1.0,1.0,0.0,1.0,1.0,102.0,9.0,4467.82
0.0,0.0,0.0,1.0,1.0,0.0,0.0,40.0,9.0,5443.23
1.0,0.0,0.0,1.0,0.0,0.0,1.0,140.0,2.0,3748.87
1.0,1.0,1.0,1.0,0.0,0.0,1.0,40.0,8.0,4435.84
1.0,0.0,0.0,0.0,1.0,1.0,1.0,192.0,9.0,5448.99
1.0,0.0,0.0,1.0,0.0,0.0,1.0,191.0,1.0,3920.11
0.0,1.0,0.0,0.0,1.0,1.0,1.0,190.0,8.0,6492.18
0.0,0.0,1.0,0.0,0.0,1.0,1.0,54.0,9.0,3636.28
1.0,0.0,0.0,1.0,1.0,0.0,1.0,244.0,4.0,5499.68
1.0,1.0,0.0,1.0,0.0,1.0,0.0,250.0,9.0,4474.33
0.0,1.0,1.0,0.0,1.0,0.0,0.0,58.0,6.0,6545.89
1.0,0.0,1.0,0.0,1.0,1.0,0.0,158.0,5.0,5542.52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,7.0,3617.79
0.0,0.0,0.0,1.0,1.0,0.0,1.0,188.0,2.0,5473.09
0.0,1.0,1.0,0.0,0.0,1.0,0.0,166.0,6.0,4384.51
1.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,2.0,3674.25
0.0,1.0,1.0,1.0,0.0,0.0,0.0,75.0,6.0,4461.19
1.0,1.0,1.0,0.0,1.0,1.0,1.0,146.0,9.0,6505.86
1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,2.0,3686.33
0.0,0.0,1.0,0.0,1.0,0.0,0.0,108.0,9.0,5443.0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,56.0,8.0,6492.18
1.0,0.0,1.0,1.0,0.0,1.0,0.0,142.0,1.0,3961.76
0.0,0.0,0.0,1.0,1.0,0.0,1.0,218.0,2.0,5473.09
1.0,1.0,1.0,0.0,1.0,0.0,1.0,50.0,8.0,6458.3
0.0,1.0,1.0,0.0,0.0,1.0,1.0,141.0,6.0,4386.61
0.0,1.0,1.0,1.0,0.0,1.0,0.0,150.0,1.0,4688.2
0.0,1.0,1.0,0.0,1.0,0.0,1.0,235.0,8.0,6527.31
1.0,1.0,0.0,0.0,1.0,1.0,0.0,225.0,3.0,6466.16
1.0,1.0,0.0,1.0,0.0,0.0,1.0,185.0,5.0,4463.98
1.0,1.0,1.0,1.0,1.0,0.0,0.0,249.0,3.0,6557.08
0.0,1.0,1.0,1.0,0.0,1.0,1.0,102.0,8.0,4474.36
0.0,0.0,0.0,1.0,1.0,0.0,0.0,40.0,9.0,5443.23
1.0,0.0,0.0,1.0,0.0,0.0,1.0,140.0,3.0,3756.17
1.0,1.0,1.0,1.0,0.0,0.0,1.0,75.0,6.0,4457.56
1.0,0.0,0.0,0.0,1.0,1.0,1.0,144.0,7.0,5471.02
1.0,0.0,0.0,1.0,0.0,0.0,1.0,191.0,1.0,3920.11
0.0,1.0,0.0,0.0,1.0,1.0,1.0,190.0,8.0,6492.18
0.0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,9.0,3625.18
1.0,0.0,0.0,1.0,1.0,0.0,1.0,244.0,4.0,5499.68
1.0,1.0,0.0,1.0,0.0,1.0,0.0,216.0,9.0,4474.33
0.0,1.0,1.0,0.0,1.0,0.0,0.0,58.0,6.0,6545.89
1.0,0.0,1.0,0.0,1.0,1.0,0.0,158.0,5.0,5542.52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,7.0,3617.79
0.0,0.0,0.0,1.0,1.0,0.0,1.0,188.0,2.0,5473.09
0.0,1.0,1.0,0.0,0.0,1.0,0.0,93.0,6.0,4386.6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,2.0,3674.25
0.0,1.0,1.0,1.0,0.0,0.0,0.0,40.0,6.0,4448.21
1.0,1.0,1.0,0.0,1.0,1.0,1.0,146.0,9.0,6505.86
1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,2.0,3686.33
0.0,0.0,1.0,0.0,1.0,0.0,0.0,108.0,9.0,5443.0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,56.0,8.0,6492.18
1.0,0.0,1.0,1.0,0.0,1.0,0.0,237.0,1.0,3961.76
0.0,0.0,0.0,1.0,1.0,0.0,1.0,218.0,2.0,5473.09
1.0,1.0,1.0,0.0,1.0,0.0,1.0,50.0,8.0,6458.3
0.0,1.0,1.0,0.0,0.0,1.0,1.0,211.0,6.0,4384.35
0.0,1.0,1.0,1.0,0.0,1.0,0.0,150.0,1.0,4688.2
0.0,1.0,1.0,0.0,1.0,0.0,1.0,235.0,8.0,6527.31
1.0,1.0,0.0,0.0,1.0,1.0,0.0,225.0,3.0,6466.16
1.0,1.0,0.0,1.0,0.0,0.0,1.0,185.0,9.0,4456.96
1.0,1.0,1.0,1.0,1.0,0.0,0.0,249.0,3.0,6557.08
0.0,1.0,1.0,1.0,0.0,1.0,1.0,102.0,6.0,4476.06
0.0,0.0,0.0,1.0,1.0,0.0,0.0,40.0,9.0,5443.23
1.0,0.0,0.0,1.0,0.0,0.0,1.0,140.0,2.0,3748.87
1.0,1.0,1.0,1.0,0.0,0.0,1.0,75.0,6.0,4457.56
1.0,0.0,0.0,0.0,1.0,1.0,1.0,153.0,7.0,5471.02
1.0,0.0,0.0,1.0,0.0,0.0,1.0,220.0,2.0,3749.52
0.0,1.0,0.0,0.0,1.0,1.0,1.0,190.0,8.0,6492.18
0.0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,9.0,3625.18
1.0,0.0,0.0,1.0,1.0,0.0,1.0,244.0,4.0,5499.68
1.0,1.0,0.0,1.0,0.0,1.0,0.0,216.0,9.0,4474.33
0.0,1.0,1.0,0.0,1.0,0.0,0.0,58.0,6.0,6545.89
1.0,0.0,1.0,0.0,1.0,1.0,0.0,158.0,5.0,5542.52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,7.0,3616.86
0.0,0.0,0.0,1.0,1.0,0.0,1.0,188.0,5.0,5455.46
0.0,1.0,1.0,0.0,0.0,1.0,0.0,93.0,6.0,4386.6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,2.0,3674.25
0.0,1.0,1.0,1.0,0.0,0.0,0.0,40.0,3.0,4467.51
1.0,1.0,1.0,0.0,1.0,1.0,1.0,146.0,9.0,6505.86
1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,2.0,3686.33
0.0,0.0,1.0,0.0,1.0,0.0,0.0,108.0,9.0,5443.0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,56.0,8.0,6492.18
1.0,0.0,1.0,1.0,0.0,1.0,0.0,250.0,1.0,3961.76
0.0,0.0,0.0,1.0,1.0,0.0,1.0,250.0,2.0,5473.09
1.0,1.0,1.0,0.0,1.0,0.0,1.0,50.0,8.0,6458.3
0.0,1.0,1.0,0.0,0.0,1.0,1.0,128.0,6.0,4386.31
0.0,1.0,1.0,1.0,0.0,1.0,0.0,150.0,1.0,4688.2
0.0,1.0,1.0,0.0,1.0,0.0,1.0,235.0,8.0,6527.31
1.0,1.0,0.0,0.0,1.0,1.0,0.0,225.0,3.0,6466.16
1.0,1.0,0.0,1.0,0.0,0.0,1.0,185.0,9.0,4456.96
1.0,1.0,1.0,1.0,1.0,0.0,0.0,249.0,3.0,6557.08
0.0,1.0,1.0,1.0,0.0,1.0,1.0,102.0,6.0,4476.06
0.0,0.0,0.0,1.0,1.0,0.0,0.0,40.0,9.0,5443.23
1.0,0.0,0.0,1.0,0.0,0.0,1.0,140.0,2.0,3748.87
1.0,1.0,1.0,1.0,0.0,0.0,1.0,75.0,4.0,4471.95
1.0,0.0,0.0,0.0,1.0,1.0,1.0,153.0,5.0,5473.93
1.0,0.0,0.0,1.0,0.0,0.0,1.0,143.0,2.0,3749.52
0.0,1.0,0.0,0.0,1.0,1.0,1.0,190.0,8.0,6492.18
0.0,0.0,1.0,0.0,0.0,1.0,1.0,40.0,9.0,3625.18
1.0,0.0,0.0,1.0,1.0,0.0,1.0,244.0,4.0,5499.68
1.0,1.0,0.0,1.0,0.0,1.0,0.0,216.0,9.0,4474.33
0.0,1.0,1.0,0.0,1.0,0.0,0.0,58.0,6.0,6545.89
1.0,0.0,1.0,0.0,1.0,1.0,0.0,158.0,4.0,5553.34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.0,7.0,3617.79
0.0,0.0,0.0,1.0,1.0,0.0,1.0,188.0,5.0,5455.46
0.0,1.0,1.0,0.0,0.0,1.0,0.0,93.0,6.0,4386.6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,1.0,3870.26
0.0,1.0,1.0,1.0,0.0,0.0,0.0,40.0,3.0,4467.51
1.0,1.0,1.0,0.0,1.0,1.0,1.0,146.0,9.0,6505.86
1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,1.0,3890.93
0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,9.0,5443.0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,56.0,8.0,6492.18
1.0,0.0,1.0,1.0,0.0,1.0,0.0,185.0,1.0,3961.76
0.0,0.0,0.0,1.0,1.0,0.0,1.0,250.0,2.0,5473.09
1.0,1.0,1.0,0.0,1.0,0.0,1.0,50.0,8.0,6458.3
0.0,1.0,1.0,0.0,0.0,1.0,1.0,128.0,3.0,4411.11
0.0,1.0,1.0,1.0,0.0,1.0,0.0,150.0,1.0,4688.2
0.0,1.0,1.0,0.0,1.0,0.0,1.0,235.0,8.0,6527.31
1.0,1.0,0.0,0.0,1.0,1.0,0.0,225.0,3.0,6466.16
1.0,1.0,0.0,1.0,0.0,0.0,1.0,84.0,9.0,4457.4
1.0,1.0,1.0,1.0,1.0,0.0,0.0,249.0,3.0,6557.08
0.0,1.0,1.0,1.0,0.0,1.0,1.0,102.0,6.0,4476.06
0.0,0.0,0.0,1.0,1.0,0.0,0.0,40.0,7.0,5447.93
1.0,0.0,0.0,1.0,0.0,0.0,1.0,140.0,1.0,3913.62
1.0,1.0,1.0,1.0,0.0,0.0,1.0,104.0,4.0,4475.13
1.0,0.0,0.0,0.0,1.0,1.0,1.0,153.0,5.0,5473.93
1.0,0.0,0.0,1.0,0.0,0.0,1.0,142.0,2.0,3749.52
0.0,1.0,0.0,0.0,1.0,1.0,1.0,190.0,8.0,6492.18
0.0,0.0,1.0,0.0,0.0,1.0,1.0,133.0,5.0,3644.64
1.0,0.0,0.0,1.0,1.0,0.0,1.0,244.0,4.0,5499.68
1.0,1.0,0.0,1.0,0.0,1.0,0.0,216.0,9.0,4474.33
0.0,1.0,1.0,0.0,1.0,0.0,0.0,58.0,6.0,6545.89
1.0,0.0,1.0,0.0,1.0,1.0,0.0,158.0,4.0,5553.34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,7.0,3610.08
0.0,0.0,0.0,1.0,1.0,0.0,1.0,188.0,2.0,5473.09
0.0,1.0,1.0,0.0,0.0,1.0,0.0,93.0,6.0,4386.6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,1.0,3870.26
0.0,1.0,1.0,1.0,0.0,0.0,0.0,40.0,3.0,4467.51
1.0,1.0,1.0,0.0,1.0,1.0,1.0,146.0,9.0,6505.86
1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,1.0,3890.93
0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,9.0,5443.0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,56.0,8.0,6492.18
1.0,0.0,1.0,1.0,0.0,1.0,0.0,250.0,1.0,3961.76
0.0,0.0,0.0,1.0,1.0,0.0,1.0,250.0,2.0,5473.09
1.0,1.0,1.0,0.0,1.0,0.0,1.0,50.0,8.0,6458.3
0.0,1.0,1.0,0.0,0.0,1.0,1.0,128.0,3.0,4411.11
0.0,1.0,1.0,1.0,0.0,1.0,0.0,144.0,1.0,4688.2
0.0,1.0,1.0,0.0,1.0,0.0,1.0,235.0,8.0,6527.31
1.0,1.0,0.0,0.0,1.0,1.0,0.0,225.0,3.0,6466.16
1.0,1.0,0.0,1.0,0.0,0.0,1.0,84.0,9.0,4457.4
1.0,1.0,1.0,1.0,1.0,0.0,0.0,249.0,3.0,6557.08
0.0,1.0,1.0,1.0,0.0,1.0,1.0,102.0,6.0,4476.06
0.0,0.0,0.0,1.0,1.0,0.0,0.0,40.0,7.0,5447.93
1.0,0.0,0.0,1.0,0.0,0.0,1.0,140.0,1.0,3913.62
1.0,1.0,1.0,1.0,0.0,0.0,1.0,104.0,4.0,4475.13
1.0,0.0,0.0,0.0,1.0,1.0,1.0,153.0,6.0,5467.37
1.0,0.0,0.0,1.0,0.0,0.0,1.0,142.0,3.0,3760.35
0.0,1.0,0.0,0.0,1.0,1.0,1.0,190.0,8.0,6492.18
0.0,0.0,1.0,0.0,0.0,1.0,1.0,133.0,5.0,3644.64
1.0,0.0,0.0,1.0,1.0,0.0,1.0,244.0,4.0,5499.68
1.0,1.0,0.0,1.0,0.0,1.0,0.0,216.0,9.0,4474.33
0.0,1.0,1.0,0.0,1.0,0.0,0.0,58.0,6.0,6545.89
1.0,0.0,1.0,0.0,1.0,1.0,0.0,158.0,4.0,5553.34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,7.0,3619.22
0.0,0.0,0.0,1.0,1.0,0.0,1.0,188.0,2.0,5473.09
0.0,1.0,1.0,0.0,0.0,1.0,0.0,93.0,6.0,4386.6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,1.0,3870.26
0.0,1.0,1.0,1.0,0.0,0.0,0.0,40.0,3.0,4467.51
1.0,1.0,1.0,0.0,1.0,1.0,1.0,146.0,9.0,6505.86
1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,1.0,3890.93
0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,9.0,5443.0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,56.0,8.0,6492.18
1.0,0.0,1.0,1.0,0.0,1.0,0.0,250.0,1.0,3961.76
0.0,0.0,0.0,1.0,1.0,0.0,1.0,250.0,1.0,5626.82
1.0,1.0,1.0,0.0,1.0,0.0,1.0,50.0,8.0,6458.3
0.0,1.0,1.0,0.0,0.0,1.0,1.0,128.0,3.0,4411.11
0.0,1.0,1.0,1.0,0.0,1.0,0.0,115.0,1.0,4684.21
0.0,1.0,1.0,0.0,1.0,0.0,1.0,235.0,8.0,6527.31
1.0,1.0,0.0,0.0,1.0,1.0,0.0,225.0,3.0,6466.16
1.0,1.0,0.0,1.0,0.0,0.0,1.0,107.0,9.0,4456.95
1.0,1.0,1.0,1.0,1.0,0.0,0.0,249.0,3.0,6557.08
0.0,1.0,1.0,1.0,0.0,1.0,1.0,102.0,6.0,4476.06
0.0,0.0,0.0,1.0,1.0,0.0,0.0,40.0,7.0,5447.93
1.0,0.0,0.0,1.0,0.0,0.0,1.0,140.0,1.0,3913.62
1.0,1.0,1.0,1.0,0.0,0.0,1.0,104.0,6.0,4449.74
1.0,0.0,0.0,0.0,1.0,1.0,1.0,119.0,6.0,5467.37
1.0,0.0,0.0,1.0,0.0,0.0,1.0,204.0,1.0,3920.11
0.0,1.0,0.0,0.0,1.0,1.0,1.0,190.0,8.0,6492.18
0.0,0.0,1.0,0.0,0.0,1.0,1.0,145.0,5.0,3642.16
1.0,0.0,0.0,1.0,1.0,0.0,1.0,244.0,3.0,5507.2
1.0,1.0,0.0,1.0,0.0,1.0,0.0,216.0,9.0,4474.33
0.0,1.0,1.0,0.0,1.0,0.0,0.0,58.0,6.0,6545.89
1.0,0.0,1.0,0.0,1.0,1.0,0.0,158.0,2.0,5567.87
0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,7.0,3619.22
0.0,0.0,0.0,1.0,1.0,0.0,1.0,137.0,1.0,5626.82
0.0,1.0,1.0,0.0,0.0,1.0,0.0,93.0,6.0,4386.6
1.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,1.0,3870.26
0.0,1.0,1.0,1.0,0.0,0.0,0.0,62.0,3.0,4477.86
1.0,1.0,1.0,0.0,1.0,1.0,1.0,146.0,9.0,6505.86
1.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,1.0,3890.93
0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.0,9.0,5443.0
0.0,1.0,0.0,0.0,1.0,1.0,1.0,56.0,8.0,6492.18
1.0,0.0,1.0,1.0,0.0,1.0,0.0,250.0,1.0,3961.76
0.0,0.0,0.0,1.0,1.0,0.0,1.0,250.0,1.0,5626.82
1.0,1.0,1.0,0.0,1.0,0.0,1.0,50.0,8.0,6458.3
0.0,1.0,1.0,0.0,0.0,1.0,1.0,128.0,6.0,4386.31
0.0,1.0,1.0,1.0,0.0,1.0,0.0,115.0,1.0,4684.21
0.0,1.0,1.0,0.0,1.0,0.0,1.0,235.0,8.0,6527.31
1.0,1.0,0.0,0.0,1.0,1.0,0.0,225.0,3.0,6466.16
1.0,1.0,0.0,1.0,0.0,0.0,1.0,107.0,6.0,4464.48
1.0,1.0,1.0,1.0,1.0,0.0,0.0,249.0,3.0,6557.08
0.0,1.0,1.0,1.0,0.0,1.0,1.0,102.0,8.0,4474.36
0.0,0.0,0.0,1.0,1.0,0.0,0.0,40.0,7.0,5447.93
1.0,0.0,0.0,1.0,0.0,0.0,1.0,140.0,1.0,3913.62
1.0,1.0,1.0,1.0,0.0,0.0,1.0,51.0,6.0,4448.72
1.0,0.0,0.0,0.0,1.0,1.0,1.0,119.0,6.0,5467.37
1.0,0.0,0.0,1.0,0.0,0.0,1.0,204.0,1.0,3920.11
0.0,1.0,0.0,0.0,1.0,1.0,1.0,190.0,8.0,6492.18
