no-8x8dct,no-cabac,no-deblock,no-fast-pskip,no-mbtree,no-mixed-refs,no-weightb,rc-lookahead,ref,PERF
1.0,1.0,1.0,0.0,0.0,1.0,1.0,140.0,5.0,4388.97
1.0,0.0,0.0,1.0,0.0,1.0,0.0,246.0,5.0,3761.19
0.0,1.0,0.0,1.0,1.0,0.0,0.0,107.0,5.0,6537.69
0.0,1.0,0.0,1.0,1.0,0.0,0.0,137.0,2.0,6577.59
1.0,0.0,1.0,1.0,0.0,1.0,1.0,133.0,9.0,3756.03
1.0,0.0,0.0,1.0,0.0,1.0,1.0,61.0,9.0,3760.05
0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,8.0,5375.97
1.0,0.0,1.0,0.0,0.0,1.0,0.0,70.0,6.0,3689.37
0.0,1.0,0.0,0.0,1.0,0.0,1.0,53.0,7.0,6458.64
1.0,0.0,0.0,1.0,1.0,0.0,0.0,228.0,1.0,5713.92
1.0,1.0,1.0,1.0,0.0,0.0,1.0,170.0,1.0,4715.25
0.0,0.0,0.0,1.0,1.0,0.0,1.0,131.0,5.0,5455.46
0.0,1.0,0.0,1.0,0.0,1.0,1.0,194.0,9.0,4482.31
1.0,0.0,1.0,0.0,1.0,0.0,0.0,247.0,3.0,5530.77
0.0,1.0,0.0,1.0,1.0,0.0,1.0,215.0,9.0,6524.27
0.0,0.0,0.0,1.0,0.0,0.0,1.0,189.0,9.0,3736.66
0.0,1.0,1.0,1.0,1.0,0.0,1.0,111.0,9.0,6581.3
1.0,1.0,1.0,1.0,0.0,1.0,1.0,205.0,4.0,4491.38
1.0,0.0,0.0,0.0,1.0,1.0,0.0,42.0,8.0,5455.59
1.0,1.0,0.0,0.0,1.0,1.0,1.0,59.0,7.0,6428.05
1.0,1.0,1.0,0.0,0.0,1.0,1.0,125.0,5.0,4395.6
1.0,0.0,0.0,1.0,0.0,1.0,0.0,246.0,5.0,3761.19
0.0,1.0,0.0,1.0,1.0,0.0,0.0,107.0,5.0,6537.69
0.0,1.0,0.0,1.0,1.0,0.0,0.0,137.0,2.0,6577.59
1.0,0.0,1.0,1.0,0.0,1.0,1.0,133.0,9.0,3756.03
1.0,0.0,0.0,1.0,0.0,1.0,1.0,61.0,9.0,3760.05
0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,8.0,5375.97
1.0,0.0,1.0,0.0,0.0,1.0,0.0,70.0,6.0,3689.37
0.0,1.0,0.0,0.0,1.0,0.0,1.0,53.0,7.0,6458.64
1.0,0.0,0.0,1.0,1.0,0.0,0.0,228.0,1.0,5713.92
1.0,1.0,1.0,1.0,0.0,0.0,1.0,203.0,1.0,4715.25
0.0,0.0,0.0,1.0,1.0,0.0,1.0,131.0,5.0,5455.46
0.0,1.0,0.0,1.0,0.0,1.0,1.0,194.0,9.0,4482.31
1.0,0.0,1.0,0.0,1.0,0.0,0.0,247.0,3.0,5530.77
0.0,1.0,0.0,1.0,1.0,0.0,1.0,215.0,9.0,6524.27
0.0,0.0,0.0,1.0,0.0,0.0,1.0,189.0,9.0,3736.66
0.0,1.0,1.0,1.0,1.0,0.0,1.0,111.0,9.0,6581.3
1.0,1.0,1.0,1.0,0.0,1.0,1.0,205.0,4.0,4491.38
1.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,8.0,5455.59
1.0,1.0,0.0,0.0,1.0,1.0,1.0,59.0,7.0,6428.05
1.0,1.0,1.0,0.0,0.0,1.0,1.0,125.0,5.0,4395.6
1.0,0.0,0.0,1.0,0.0,1.0,0.0,246.0,5.0,3761.19
0.0,1.0,0.0,1.0,1.0,0.0,0.0,107.0,5.0,6537.69
0.0,1.0,0.0,1.0,1.0,0.0,0.0,137.0,2.0,6577.59
1.0,0.0,1.0,1.0,0.0,1.0,1.0,133.0,9.0,3756.03
1.0,0.0,0.0,1.0,0.0,1.0,1.0,40.0,8.0,3741.82
0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,8.0,5375.97
1.0,0.0,1.0,0.0,0.0,1.0,0.0,70.0,6.0,3689.37
0.0,1.0,0.0,0.0,1.0,0.0,1.0,53.0,7.0,6458.64
1.0,0.0,0.0,1.0,1.0,0.0,0.0,228.0,1.0,5713.92
1.0,1.0,1.0,1.0,0.0,0.0,1.0,203.0,1.0,4715.25
0.0,0.0,0.0,1.0,1.0,0.0,1.0,216.0,5.0,5455.46
0.0,1.0,0.0,1.0,0.0,1.0,1.0,194.0,9.0,4482.31
1.0,0.0,1.0,0.0,1.0,0.0,0.0,247.0,1.0,5768.22
0.0,1.0,0.0,1.0,1.0,0.0,1.0,215.0,9.0,6524.27
0.0,0.0,0.0,1.0,0.0,0.0,1.0,122.0,9.0,3735.68
0.0,1.0,1.0,1.0,1.0,0.0,1.0,111.0,9.0,6581.3
1.0,1.0,1.0,1.0,0.0,1.0,1.0,205.0,4.0,4491.38
1.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,8.0,5455.59
1.0,1.0,0.0,0.0,1.0,1.0,1.0,59.0,7.0,6428.05
1.0,1.0,1.0,0.0,0.0,1.0,1.0,125.0,5.0,4395.6
1.0,0.0,0.0,1.0,0.0,1.0,0.0,246.0,4.0,3767.33
0.0,1.0,0.0,1.0,1.0,0.0,0.0,107.0,5.0,6537.69
0.0,1.0,0.0,1.0,1.0,0.0,0.0,137.0,2.0,6577.59
1.0,0.0,1.0,1.0,0.0,1.0,1.0,115.0,9.0,3753.64
1.0,0.0,0.0,1.0,0.0,1.0,1.0,40.0,8.0,3741.82
0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,8.0,5375.97
1.0,0.0,1.0,0.0,0.0,1.0,0.0,70.0,6.0,3689.37
0.0,1.0,0.0,0.0,1.0,0.0,1.0,53.0,7.0,6458.64
1.0,0.0,0.0,1.0,1.0,0.0,0.0,228.0,1.0,5713.92
1.0,1.0,1.0,1.0,0.0,0.0,1.0,203.0,1.0,4715.25
0.0,0.0,0.0,1.0,1.0,0.0,1.0,216.0,5.0,5455.46
0.0,1.0,0.0,1.0,0.0,1.0,1.0,194.0,9.0,4482.31
1.0,0.0,1.0,0.0,1.0,0.0,0.0,247.0,1.0,5768.22
0.0,1.0,0.0,1.0,1.0,0.0,1.0,215.0,9.0,6524.27
0.0,0.0,0.0,1.0,0.0,0.0,1.0,122.0,9.0,3735.68
0.0,1.0,1.0,1.0,1.0,0.0,1.0,111.0,9.0,6581.3
1.0,1.0,1.0,1.0,0.0,1.0,1.0,205.0,4.0,4491.38
1.0,0.0,0.0,0.0,1.0,1.0,0.0,40.0,8.0,5455.59
1.0,1.0,0.0,0.0,1.0,1.0,1.0,59.0,7.0,6428.05
1.0,1.0,1.0,0.0,0.0,1.0,1.0,169.0,5.0,4391.81
1.0,0.0,0.0,1.0,0.0,1.0,0.0,146.0,4.0,3767.33
0.0,1.0,0.0,1.0,1.0,0.0,0.0,107.0,5.0,6537.69
0.0,1.0,0.0,1.0,1.0,0.0,0.0,137.0,2.0,6577.59
1.0,0.0,1.0,1.0,0.0,1.0,1.0,47.0,9.0,3749.22
1.0,0.0,0.0,1.0,0.0,1.0,1.0,95.0,9.0,3761.82
0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,9.0,5377.25
1.0,0.0,1.0,0.0,0.0,1.0,0.0,174.0,3.0,3705.1
0.0,1.0,0.0,0.0,1.0,0.0,1.0,53.0,7.0,6458.64
1.0,0.0,0.0,1.0,1.0,0.0,0.0,228.0,1.0,5713.92
1.0,1.0,1.0,1.0,0.0,0.0,1.0,203.0,1.0,4715.25
0.0,0.0,0.0,1.0,1.0,0.0,1.0,216.0,5.0,5455.46
0.0,1.0,0.0,1.0,0.0,1.0,1.0,184.0,9.0,4482.31
1.0,0.0,1.0,0.0,1.0,0.0,0.0,247.0,1.0,5768.22
0.0,1.0,0.0,1.0,1.0,0.0,1.0,215.0,9.0,6524.27
0.0,0.0,0.0,1.0,0.0,0.0,1.0,122.0,9.0,3735.68
0.0,1.0,1.0,1.0,1.0,0.0,1.0,111.0,9.0,6581.3
1.0,1.0,1.0,1.0,0.0,1.0,1.0,205.0,1.0,4715.25
1.0,0.0,0.0,0.0,1.0,1.0,0.0,50.0,8.0,5455.59
1.0,1.0,0.0,0.0,1.0,1.0,1.0,59.0,7.0,6428.05
1.0,1.0,1.0,0.0,0.0,1.0,1.0,161.0,5.0,4391.81
1.0,0.0,0.0,1.0,0.0,1.0,0.0,146.0,6.0,3767.85
0.0,1.0,0.0,1.0,1.0,0.0,0.0,107.0,5.0,6537.69
0.0,1.0,0.0,1.0,1.0,0.0,0.0,137.0,2.0,6577.59
1.0,0.0,1.0,1.0,0.0,1.0,1.0,47.0,9.0,3749.22
1.0,0.0,0.0,1.0,0.0,1.0,1.0,52.0,9.0,3760.59
0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,9.0,5377.25
1.0,0.0,1.0,0.0,0.0,1.0,0.0,120.0,6.0,3691.59
0.0,1.0,0.0,0.0,1.0,0.0,1.0,40.0,7.0,6458.64
1.0,0.0,0.0,1.0,1.0,0.0,0.0,228.0,1.0,5713.92
1.0,1.0,1.0,1.0,0.0,0.0,1.0,203.0,1.0,4715.25
0.0,0.0,0.0,1.0,1.0,0.0,1.0,216.0,5.0,5455.46
0.0,1.0,0.0,1.0,0.0,1.0,1.0,228.0,9.0,4482.31
1.0,0.0,1.0,0.0,1.0,0.0,0.0,247.0,1.0,5768.22
0.0,1.0,0.0,1.0,1.0,0.0,1.0,215.0,9.0,6524.27
0.0,0.0,0.0,1.0,0.0,0.0,1.0,122.0,9.0,3735.68
0.0,1.0,1.0,1.0,1.0,0.0,1.0,111.0,9.0,6581.3
1.0,1.0,1.0,1.0,0.0,1.0,1.0,246.0,1.0,4715.25
1.0,0.0,0.0,0.0,1.0,1.0,0.0,50.0,8.0,5455.59
1.0,1.0,0.0,0.0,1.0,1.0,1.0,59.0,7.0,6428.05
1.0,1.0,1.0,0.0,0.0,1.0,1.0,216.0,4.0,4402.09
1.0,0.0,0.0,1.0,0.0,1.0,0.0,116.0,9.0,3761.82
0.0,1.0,0.0,1.0,1.0,0.0,0.0,107.0,5.0,6537.69
0.0,1.0,0.0,1.0,1.0,0.0,0.0,137.0,2.0,6577.59
1.0,0.0,1.0,1.0,0.0,1.0,1.0,40.0,6.0,3749.69
1.0,0.0,0.0,1.0,0.0,1.0,1.0,52.0,5.0,3757.42
0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,9.0,5377.25
1.0,0.0,1.0,0.0,0.0,1.0,0.0,120.0,3.0,3705.67
0.0,1.0,0.0,0.0,1.0,0.0,1.0,40.0,7.0,6458.64
1.0,0.0,0.0,1.0,1.0,0.0,0.0,228.0,1.0,5713.92
1.0,1.0,1.0,1.0,0.0,0.0,1.0,176.0,1.0,4715.25
0.0,0.0,0.0,1.0,1.0,0.0,1.0,250.0,5.0,5455.46
0.0,1.0,0.0,1.0,0.0,1.0,1.0,250.0,9.0,4482.31
1.0,0.0,1.0,0.0,1.0,0.0,0.0,159.0,1.0,5768.22
0.0,1.0,0.0,1.0,1.0,0.0,1.0,215.0,9.0,6524.27
