replBacklogSize,hashMaxZiplistValue,hashMaxZiplistEntries,listMaxZiplistSize,activeDefragIgnoreBytes,activeDefragThresholdLower,replDisableTcpNodelay,hllSparseMaxBytes,hz,PERF
7.0,48.0,298.0,-3.0,123.0,10.0,no,0.0,29.0,76739.0546875
6.0,48.0,304.0,-3.0,110.0,10.0,no,0.0,39.0,76730.1171875
7.0,46.0,292.0,-3.0,108.0,14.0,no,0.0,27.0,76861.1484375
7.0,48.0,293.0,-3.0,137.0,8.0,no,0.0,22.0,76831.40625
7.0,48.0,294.0,-3.0,129.0,9.0,no,0.0,24.0,76783.984375
7.0,48.0,299.0,-3.0,119.0,9.0,no,0.0,31.0,76776.9453125
7.0,47.0,296.0,-3.0,121.0,10.0,no,0.0,28.0,76742.75
7.0,32.0,256.0,-3.0,122.0,14.0,no,1.0,28.0,76665.421875
5.0,32.0,256.0,-3.0,123.0,12.0,no,1.0,25.0,76747.375
5.0,32.0,256.0,-3.0,126.0,12.0,no,1.0,24.0,76749.7578125
7.0,32.0,260.0,-3.0,113.0,12.0,no,1.0,31.0,76740.0859375
6.0,32.0,256.0,-3.0,126.0,14.0,no,1.0,26.0,76668.4375
6.0,32.0,256.0,-3.0,121.0,13.0,no,1.0,27.0,76705.203125
7.0,32.0,256.0,-3.0,120.0,13.0,no,1.0,28.0,76704.578125
7.0,40.0,294.0,-3.0,106.0,13.0,no,0.0,26.0,76646.21875
6.0,36.0,295.0,-3.0,115.0,12.0,no,0.0,33.0,76719.5703125
6.0,41.0,294.0,-3.0,103.0,13.0,no,0.0,26.0,76637.71875
6.0,46.0,292.0,-3.0,100.0,13.0,no,0.0,21.0,76719.0234375
6.0,44.0,293.0,-3.0,100.0,13.0,no,0.0,24.0,76665.8671875
6.0,43.0,293.0,-3.0,100.0,13.0,no,0.0,23.0,76641.9765625
6.0,47.0,292.0,-3.0,100.0,13.0,no,0.0,23.0,76741.8515625
6.0,43.0,317.0,-3.0,100.0,8.0,no,1.0,27.0,76828.7421875
5.0,50.0,319.0,-3.0,100.0,8.0,no,1.0,26.0,76788.6328125
6.0,52.0,312.0,-3.0,100.0,10.0,no,1.0,31.0,76696.6484375
6.0,36.0,301.0,-3.0,100.0,10.0,no,1.0,20.0,76785.0859375
6.0,39.0,306.0,-3.0,100.0,9.0,no,1.0,23.0,76809.6328125
6.0,44.0,314.0,-3.0,100.0,8.0,no,1.0,26.0,76822.796875
5.0,44.0,316.0,-3.0,100.0,8.0,no,1.0,23.0,76822.0703125
7.0,47.0,320.0,-3.0,100.0,8.0,no,1.0,33.0,76807.4296875
8.0,56.0,316.0,-3.0,100.0,8.0,no,1.0,35.0,76756.6484375
6.0,65.0,320.0,-3.0,100.0,8.0,no,1.0,35.0,76705.390625
7.0,63.0,320.0,-3.0,100.0,8.0,no,1.0,35.0,76716.78125
6.0,56.0,323.0,-3.0,100.0,8.0,no,1.0,33.0,76756.171875
7.0,52.0,322.0,-3.0,100.0,8.0,no,1.0,33.0,76778.953125
6.0,67.0,321.0,-3.0,100.0,8.0,no,0.0,36.0,76694.2265625
7.0,71.0,326.0,-3.0,105.0,9.0,no,1.0,17.0,76629.8828125
6.0,64.0,324.0,-3.0,113.0,8.0,no,1.0,15.0,76717.59375
6.0,68.0,323.0,-3.0,113.0,8.0,no,1.0,16.0,76695.046875
7.0,65.0,328.0,-3.0,114.0,10.0,no,1.0,15.0,76630.5703125
7.0,62.0,321.0,-3.0,110.0,10.0,no,1.0,15.0,76644.4375
7.0,61.0,330.0,-3.0,116.0,11.0,no,1.0,14.0,76680.78125
7.0,58.0,324.0,-3.0,116.0,11.0,no,1.0,14.0,76631.046875
6.0,51.0,278.0,-3.0,105.0,9.0,no,1.0,31.0,76747.5859375
7.0,55.0,286.0,-3.0,110.0,11.0,no,1.0,23.0,76645.34375
7.0,50.0,281.0,-3.0,109.0,11.0,no,1.0,23.0,76673.03125
6.0,51.0,271.0,-3.0,103.0,9.0,no,1.0,28.0,76745.09375
6.0,57.0,288.0,-3.0,108.0,9.0,no,1.0,39.0,76718.0
6.0,56.0,269.0,-3.0,104.0,8.0,no,1.0,27.0,76758.140625
7.0,50.0,281.0,-3.0,110.0,8.0,no,1.0,24.0,76796.8515625
4.0,59.0,291.0,-3.0,100.0,20.0,no,0.0,5.0,77900.9453125
5.0,57.0,287.0,-3.0,100.0,19.0,no,0.0,7.0,78084.0
4.0,59.0,292.0,-3.0,100.0,20.0,no,0.0,5.0,77900.9375
4.0,60.0,296.0,-3.0,100.0,20.0,no,0.0,2.0,77894.171875
4.0,57.0,284.0,-3.0,100.0,19.0,no,0.0,8.0,77703.5390625
4.0,61.0,303.0,-3.0,100.0,20.0,no,0.0,0.0,77897.953125
4.0,61.0,307.0,-3.0,100.0,20.0,no,0.0,0.0,77897.9296875
4.0,51.0,256.0,-3.0,121.0,7.0,no,0.0,15.0,76916.609375
4.0,43.0,256.0,-3.0,105.0,10.0,no,0.0,19.0,76814.375
4.0,43.0,256.0,-3.0,104.0,8.0,no,0.0,22.0,76886.9921875
4.0,42.0,256.0,-3.0,103.0,9.0,no,0.0,20.0,76856.453125
4.0,35.0,256.0,-3.0,100.0,10.0,no,1.0,30.0,76825.1015625
4.0,38.0,256.0,-3.0,100.0,12.0,no,1.0,21.0,76751.1484375
5.0,60.0,493.0,0.0,-1.0,100.0,no,20.0,1.0,80345.9921875
5.0,50.0,510.0,0.0,-1.0,100.0,no,20.0,1.0,80345.9921875
5.0,56.0,499.0,0.0,-1.0,100.0,no,20.0,1.0,80345.9921875
5.0,62.0,491.0,0.0,-1.0,100.0,no,20.0,1.0,80345.9921875
5.0,60.0,492.0,0.0,-1.0,100.0,no,20.0,1.0,80345.9921875
5.0,53.0,503.0,0.0,-1.0,100.0,no,20.0,1.0,80345.9921875
5.0,56.0,497.0,0.0,-1.0,100.0,no,20.0,1.0,80345.9921875
5.0,62.0,495.0,0.0,-1.0,100.0,no,20.0,1.0,80345.9921875
5.0,53.0,507.0,0.0,-1.0,100.0,no,20.0,1.0,80345.9921875
5.0,57.0,498.0,0.0,-1.0,100.0,no,20.0,1.0,80345.9921875
