replBacklogSize,hashMaxZiplistValue,hashMaxZiplistEntries,listMaxZiplistSize,activeDefragIgnoreBytes,activeDefragThresholdLower,replDisableTcpNodelay,hllSparseMaxBytes,hz,PERF
8,46,769,-1,132,20,yes,1976,301,76749.36666666667
6,80,345,-3,273,13,yes,3674,160,67776.22666666667
2,59,371,-4,174,14,no,930,255,74291.24
10,122,466,-4,176,20,no,2266,368,75953.24333333333
4,60,696,-1,221,20,no,3689,405,70609.98333333334
10,89,832,-4,139,14,yes,4501,223,74453.68666666666
6,112,562,-5,248,14,yes,3171,2,73047.77666666667
3,64,541,-2,171,10,yes,721,113,72041.33666666667
5,128,617,-2,268,5,no,2855,490,73265.12000000001
4,52,389,-3,250,5,no,141,309,71127.21999999999
8,59,741,-1,134,20,no,1063,463,75067.13666666667
7,73,751,-5,110,7,no,1513,273,80104.79333333333
8,84,257,-1,151,19,no,127,150,71222.36
5,105,803,-3,138,11,no,4572,45,77765.21666666667
3,92,279,-5,190,13,yes,617,428,72104.92666666665
8,120,517,-4,100,11,no,165,318,78060.09000000001
2,82,670,-3,260,7,no,3208,113,78130.50333333334
9,101,422,-5,215,19,yes,3547,245,80453.14666666667
9,110,601,-4,297,10,yes,3045,288,75012.27333333333
4,50,462,-3,235,6,no,1531,427,72300.14333333334
10,94,585,-4,143,5,no,4485,159,69897.64333333333
3,40,643,-2,118,8,yes,76,66,73930.59666666668
4,118,329,-5,163,8,no,2424,166,75047.25333333334
4,105,314,-5,151,15,yes,4237,194,70802.00666666667
9,46,916,-3,234,20,yes,4871,411,73961.57666666666
6,48,309,-4,198,15,yes,4040,211,75022.14333333334
1,98,939,-3,206,10,no,869,352,83388.14333333333
3,114,996,-2,284,15,yes,1958,114,74728.46333333333
3,71,351,-5,187,20,no,2853,26,70938.79
10,46,894,-4,222,17,no,3083,50,73139.33666666667
5,51,337,-3,148,16,yes,1513,376,71423.38
6,47,967,-1,225,6,yes,2008,282,76015.79
6,91,390,-5,151,19,no,516,451,76176.73666666668
2,74,1007,-3,191,11,no,3429,300,68930.39
9,60,783,-4,105,6,yes,4671,451,74931.86666666667
5,84,566,-1,153,17,yes,4341,332,76482.98333333334
11,56,263,-4,133,12,no,308,20,72276.53666666667
11,41,768,-2,161,13,yes,3989,32,79606.61333333334
3,63,447,-3,167,8,yes,4019,90,74391.46666666666
6,97,542,-3,175,19,no,683,306,74566.59000000001
1,66,782,-2,121,17,yes,4773,413,69936.95666666668
4,127,859,-4,284,18,no,0,420,76513.80333333333
10,61,644,-4,210,7,no,2354,357,71642.03666666667
1,124,736,-1,196,13,no,1260,486,74405.06
4,71,367,-2,132,9,no,4948,39,68311.15999999999
11,43,299,-4,231,11,yes,118,354,71333.79666666668
2,66,957,-1,184,20,yes,4366,237,73757.01000000001
7,120,289,-1,234,9,no,1764,248,73064.34000000001
11,107,550,-2,111,19,no,3718,210,74787.04333333333
8,42,389,-1,193,6,no,3831,140,69459.25
1,103,987,-3,241,11,yes,98,150,77169.43333333333
5,58,434,-3,210,6,no,3071,234,73916.92
5,38,522,-5,166,10,yes,4471,251,75016.46666666666
4,65,685,-2,134,6,no,3374,422,73461.27
4,38,267,-2,104,8,no,2764,281,82366.46333333333
1,118,325,-1,290,11,yes,985,246,74132.59666666666
5,124,987,-3,115,12,no,4542,290,72884.72666666667
3,39,749,-2,192,19,no,3890,184,73727.05
4,120,748,-1,147,11,yes,4194,425,76178.31666666667
1,92,287,-2,290,7,no,3808,398,78756.54
8,89,638,-4,113,6,yes,673,260,69585.24333333333
6,51,694,-1,152,16,no,600,312,71309.15333333334
10,119,867,-2,170,16,no,1199,180,77531.72333333333
2,85,532,-4,149,14,no,3139,210,73506.28000000001
3,119,823,-2,271,14,yes,3140,414,79121.28333333334
9,89,375,-2,218,14,yes,2352,445,72787.26666666666
8,76,277,-5,258,14,no,3521,233,72409.90333333334
4,71,748,-2,133,5,yes,447,433,77454.73666666668
3,72,471,-3,260,8,yes,1297,149,74549.23333333334
6,85,687,-1,128,18,no,4376,100,74576.05666666669
7,74,679,-3,161,13,yes,2163,291,77254.28666666667
1,124,716,-5,166,7,yes,236,203,73092.03333333334
8,96,917,-1,124,20,no,4138,452,71861.26333333332
9,103,647,-2,231,15,yes,261,476,78951.72000000002
2,54,691,-5,179,16,yes,667,211,73547.79666666668
5,63,545,-5,216,9,no,3259,133,76511.27
4,96,375,-1,249,5,no,2901,353,72353.49666666667
10,113,413,-4,118,19,no,3056,308,76635.73333333334
9,96,331,-2,234,20,no,2972,323,73064.03666666667
4,71,589,-4,226,20,yes,3337,344,75826.97333333333
11,101,324,-4,214,16,yes,4504,185,70191.19
6,87,1022,-5,226,10,yes,995,455,74511.96666666667
1,73,415,-4,193,6,no,1861,145,73064.03666666667
9,61,761,-3,235,7,yes,607,260,70513.19666666667
3,119,748,-5,246,12,yes,546,290,76374.05
5,35,513,-1,171,17,yes,2766,352,77084.73333333334
6,91,980,-2,297,10,no,2097,148,79262.25
11,64,868,-3,133,17,no,1951,190,72829.84999999999
2,127,843,-2,289,19,no,4190,277,72302.47666666667
6,106,771,-5,155,12,yes,1937,437,67652.20333333332
2,83,874,-5,228,9,yes,1857,289,76801.26666666666
6,62,568,-2,120,13,yes,479,406,64125.20333333334
9,128,945,-3,170,7,yes,3805,414,81099.83333333333
6,48,756,-1,267,5,no,1692,278,71085.07333333335
3,68,723,-3,201,12,yes,597,139,72769.99333333333
7,77,633,-4,138,18,yes,1561,433,71846.85666666667
5,83,916,-3,185,9,no,1436,225,81290.15333333334
8,101,335,-3,127,12,yes,3681,417,78512.51333333332
6,47,853,-1,101,5,no,4649,288,74243.92666666667
9,88,729,-1,252,7,no,1930,372,71697.99333333335
2,127,515,-5,167,14,yes,2875,268,76241.87333333334
4,84,290,-5,163,13,yes,2724,315,76625.72
7,92,977,-5,174,16,yes,4026,46,74282.74
7,65,999,-4,152,6,yes,2382,301,72533.84666666666
2,98,409,-5,142,12,no,860,362,79644.26000000001
4,106,634,-4,156,11,no,2365,332,77529.20333333332
10,73,529,-5,253,7,yes,4136,315,73409.40666666668
3,61,762,-2,255,18,no,1925,327,78224.85333333335
10,85,624,-5,133,8,no,2676,217,75641.55
10,68,348,-2,119,18,yes,1928,206,77382.08333333333
10,91,656,-1,240,6,yes,329,187,69821.54666666666
7,86,315,-1,138,6,yes,2584,489,73446.67333333334
3,93,568,-2,204,13,yes,1055,321,69974.14666666667
1,74,512,-4,195,12,no,3057,217,71642.04
10,50,493,-4,275,20,yes,764,142,71296.72333333333
1,61,515,-2,295,17,no,609,46,82158.79
