replBacklogSize,hashMaxZiplistValue,hashMaxZiplistEntries,listMaxZiplistSize,activeDefragIgnoreBytes,activeDefragThresholdLower,replDisableTcpNodelay,hllSparseMaxBytes,hz,PERF
1.0,112.0,900.0,-3.0,136.0,19.0,no,4224.0,150.0,77759.8
4.0,59.0,425.0,-2.0,167.0,20.0,yes,458.0,43.0,78448.14
2.0,79.0,334.0,-2.0,159.0,19.0,yes,4208.0,37.0,78587.12
10.0,77.0,276.0,-5.0,173.0,20.0,yes,607.0,253.0,68664.8
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
8.0,126.0,825.0,-1.0,236.0,10.0,yes,3537.0,285.0,76651.13
11.0,76.0,1024.0,-5.0,100.0,20.0,yes,0.0,501.0,77183.12
4.0,89.0,885.0,-3.0,254.0,12.0,no,707.0,101.0,76794.414
4.0,69.0,635.0,-3.0,251.0,20.0,no,3560.0,433.0,77229.23
11.0,121.0,479.0,-1.0,256.0,19.0,no,4107.0,216.0,76822.7
1.0,112.0,900.0,-3.0,136.0,19.0,no,4224.0,150.0,77759.8
4.0,59.0,425.0,-2.0,167.0,20.0,yes,458.0,43.0,78448.14
2.0,79.0,334.0,-2.0,159.0,19.0,yes,4208.0,37.0,78587.12
10.0,77.0,276.0,-5.0,173.0,20.0,yes,607.0,253.0,68664.8
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
8.0,126.0,825.0,-1.0,236.0,10.0,yes,3537.0,285.0,76651.13
11.0,76.0,1024.0,-5.0,100.0,20.0,yes,0.0,501.0,77183.12
4.0,89.0,885.0,-3.0,254.0,12.0,no,707.0,101.0,76794.414
4.0,69.0,635.0,-3.0,251.0,20.0,no,3560.0,433.0,77229.23
11.0,121.0,479.0,-1.0,256.0,19.0,no,4107.0,216.0,76822.7
1.0,112.0,900.0,-3.0,136.0,19.0,no,4224.0,150.0,77759.8
4.0,59.0,425.0,-2.0,167.0,20.0,yes,458.0,43.0,78448.14
2.0,79.0,334.0,-2.0,159.0,19.0,yes,4208.0,37.0,78587.12
10.0,77.0,276.0,-5.0,173.0,20.0,yes,607.0,253.0,68664.8
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
8.0,126.0,825.0,-1.0,236.0,10.0,yes,3537.0,285.0,76651.13
11.0,76.0,1024.0,-5.0,100.0,20.0,yes,0.0,501.0,77183.12
4.0,89.0,885.0,-3.0,254.0,12.0,no,707.0,101.0,76794.414
4.0,69.0,635.0,-3.0,251.0,20.0,no,3560.0,433.0,77229.23
11.0,121.0,479.0,-1.0,299.0,19.0,no,4107.0,216.0,76860.36
1.0,112.0,900.0,-3.0,136.0,19.0,no,4224.0,150.0,77759.8
4.0,59.0,256.0,-2.0,167.0,20.0,yes,458.0,43.0,78449.03
2.0,79.0,334.0,-2.0,159.0,19.0,yes,4208.0,37.0,78587.12
10.0,77.0,276.0,-5.0,173.0,20.0,yes,539.0,253.0,68664.8
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
8.0,126.0,825.0,-1.0,236.0,10.0,yes,3537.0,285.0,76651.13
11.0,76.0,1024.0,-5.0,100.0,20.0,yes,0.0,501.0,77183.12
4.0,89.0,885.0,-3.0,254.0,12.0,no,707.0,101.0,76794.414
4.0,69.0,635.0,-3.0,251.0,20.0,no,4733.0,433.0,77164.47
11.0,121.0,479.0,-1.0,299.0,19.0,no,4107.0,216.0,76860.36
1.0,112.0,900.0,-3.0,136.0,19.0,no,4224.0,150.0,77759.8
4.0,59.0,256.0,-2.0,167.0,20.0,yes,458.0,43.0,78449.03
2.0,79.0,334.0,-2.0,159.0,19.0,yes,4208.0,37.0,78587.12
10.0,77.0,276.0,-5.0,173.0,20.0,yes,539.0,253.0,68664.8
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
8.0,126.0,825.0,-1.0,236.0,10.0,yes,3537.0,285.0,76651.13
11.0,76.0,1024.0,-5.0,100.0,20.0,yes,0.0,501.0,77183.12
4.0,89.0,885.0,-3.0,254.0,12.0,no,707.0,101.0,76794.414
4.0,69.0,635.0,-3.0,251.0,20.0,no,4733.0,433.0,77164.47
11.0,121.0,479.0,-1.0,299.0,19.0,no,4107.0,216.0,76860.36
1.0,112.0,900.0,-3.0,136.0,19.0,no,4224.0,150.0,77759.8
4.0,59.0,256.0,-2.0,167.0,20.0,yes,458.0,43.0,78449.03
2.0,79.0,334.0,-2.0,159.0,19.0,yes,4208.0,37.0,78587.12
10.0,77.0,276.0,-5.0,173.0,20.0,yes,539.0,253.0,68664.8
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
8.0,126.0,825.0,-1.0,236.0,10.0,yes,3537.0,285.0,76651.13
11.0,76.0,1024.0,-5.0,100.0,20.0,yes,0.0,501.0,77183.12
4.0,89.0,885.0,-3.0,254.0,12.0,no,707.0,101.0,76794.414
4.0,45.0,635.0,-3.0,251.0,20.0,no,4733.0,433.0,76565.4
11.0,121.0,479.0,-1.0,299.0,15.0,no,4107.0,216.0,77023.97
1.0,128.0,900.0,-3.0,136.0,19.0,no,4224.0,150.0,78159.16
4.0,59.0,256.0,-2.0,167.0,20.0,yes,458.0,43.0,78449.03
7.0,79.0,334.0,-2.0,159.0,19.0,yes,4208.0,37.0,78598.67
10.0,77.0,276.0,-5.0,158.0,20.0,yes,539.0,253.0,68664.8
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
8.0,126.0,825.0,-1.0,236.0,10.0,yes,3537.0,285.0,76651.13
11.0,76.0,1024.0,-5.0,100.0,20.0,yes,0.0,501.0,77183.12
4.0,89.0,885.0,-3.0,254.0,12.0,no,707.0,101.0,76794.414
4.0,45.0,635.0,-3.0,251.0,20.0,no,4733.0,433.0,76565.4
11.0,121.0,479.0,-1.0,299.0,15.0,no,4107.0,216.0,77023.97
1.0,128.0,900.0,-2.0,136.0,19.0,no,4224.0,150.0,77577.71
4.0,59.0,256.0,-2.0,167.0,20.0,yes,458.0,43.0,78449.03
7.0,79.0,334.0,-2.0,159.0,19.0,yes,4208.0,37.0,78598.67
10.0,77.0,276.0,-5.0,158.0,20.0,yes,539.0,8.0,73180.82
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
8.0,126.0,825.0,-1.0,236.0,10.0,yes,3537.0,285.0,76651.13
11.0,76.0,1024.0,-5.0,100.0,20.0,yes,0.0,501.0,77183.12
4.0,89.0,885.0,-3.0,254.0,15.0,no,707.0,101.0,77332.12
4.0,45.0,635.0,-3.0,251.0,20.0,no,4733.0,433.0,76565.4
11.0,121.0,479.0,-1.0,299.0,15.0,no,4107.0,216.0,77023.97
1.0,128.0,900.0,-2.0,136.0,19.0,no,4224.0,150.0,77577.71
4.0,59.0,256.0,-2.0,167.0,20.0,yes,458.0,259.0,78217.95
7.0,79.0,334.0,-2.0,159.0,19.0,yes,4208.0,37.0,78598.67
10.0,77.0,276.0,-5.0,158.0,20.0,yes,539.0,8.0,73180.82
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
8.0,126.0,825.0,-1.0,236.0,10.0,yes,3537.0,285.0,76651.13
11.0,76.0,1024.0,-5.0,100.0,20.0,yes,0.0,501.0,77183.12
4.0,89.0,885.0,-3.0,254.0,15.0,no,707.0,101.0,77332.12
4.0,45.0,635.0,-3.0,251.0,20.0,no,4733.0,433.0,76565.4
11.0,121.0,479.0,-1.0,300.0,15.0,no,5000.0,216.0,77036.09
1.0,128.0,900.0,-2.0,136.0,19.0,no,4224.0,150.0,77577.71
4.0,59.0,256.0,-2.0,167.0,20.0,yes,458.0,259.0,78217.95
7.0,79.0,334.0,-2.0,159.0,19.0,yes,4208.0,37.0,78598.67
10.0,77.0,276.0,-5.0,158.0,20.0,yes,539.0,8.0,73180.82
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
8.0,126.0,825.0,-1.0,236.0,10.0,yes,4507.0,285.0,76663.35
11.0,76.0,1024.0,-5.0,100.0,20.0,yes,0.0,501.0,77183.12
4.0,89.0,885.0,-3.0,254.0,15.0,no,707.0,101.0,77332.12
4.0,45.0,635.0,-3.0,251.0,20.0,no,4733.0,501.0,76534.15
11.0,125.0,479.0,-1.0,300.0,15.0,no,4354.0,216.0,77005.17
1.0,128.0,900.0,-2.0,136.0,19.0,no,4224.0,150.0,77577.71
1.0,59.0,256.0,-2.0,167.0,20.0,yes,458.0,259.0,78217.95
7.0,79.0,334.0,-2.0,159.0,19.0,yes,3359.0,37.0,78645.54
10.0,77.0,276.0,-5.0,158.0,20.0,yes,539.0,8.0,73180.82
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
8.0,126.0,825.0,-1.0,157.0,10.0,yes,4507.0,285.0,76594.17
11.0,76.0,1024.0,-5.0,100.0,20.0,yes,0.0,501.0,77183.12
4.0,89.0,885.0,-3.0,254.0,15.0,no,707.0,101.0,77332.12
4.0,45.0,635.0,-3.0,251.0,20.0,no,4733.0,501.0,76534.15
11.0,125.0,479.0,-1.0,300.0,15.0,no,4354.0,216.0,77005.17
1.0,128.0,900.0,-2.0,136.0,19.0,no,4224.0,150.0,77577.71
1.0,59.0,256.0,-2.0,167.0,20.0,yes,458.0,259.0,78217.95
7.0,79.0,334.0,-2.0,159.0,19.0,yes,3359.0,37.0,78645.54
10.0,77.0,276.0,-5.0,158.0,20.0,yes,539.0,8.0,73180.82
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
8.0,126.0,825.0,-1.0,157.0,10.0,yes,4507.0,285.0,76594.17
11.0,76.0,1024.0,-5.0,100.0,20.0,yes,0.0,501.0,77183.12
4.0,89.0,885.0,-3.0,284.0,15.0,no,707.0,101.0,77217.0
4.0,45.0,635.0,-3.0,251.0,20.0,no,4733.0,501.0,76534.15
11.0,125.0,479.0,-1.0,300.0,15.0,no,5000.0,216.0,77013.305
5.0,128.0,900.0,-2.0,136.0,19.0,no,4224.0,150.0,77577.71
1.0,97.0,256.0,-2.0,130.0,20.0,yes,458.0,259.0,79308.41
7.0,79.0,334.0,-2.0,159.0,19.0,yes,3359.0,37.0,78645.54
10.0,77.0,276.0,-5.0,158.0,20.0,yes,539.0,8.0,73180.82
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
8.0,126.0,825.0,-1.0,157.0,10.0,yes,4507.0,285.0,76594.17
11.0,76.0,1024.0,-5.0,100.0,20.0,yes,0.0,501.0,77183.12
4.0,89.0,885.0,-3.0,284.0,15.0,no,707.0,101.0,77217.0
4.0,45.0,635.0,-3.0,283.0,20.0,no,4733.0,501.0,76562.49
11.0,125.0,479.0,-1.0,300.0,16.0,no,5000.0,216.0,76972.41
5.0,128.0,900.0,-2.0,136.0,19.0,no,4224.0,150.0,77577.71
1.0,97.0,256.0,-2.0,130.0,20.0,yes,458.0,259.0,79308.41
7.0,79.0,334.0,-2.0,159.0,19.0,yes,3359.0,37.0,78645.54
10.0,77.0,276.0,-5.0,158.0,20.0,yes,539.0,8.0,73180.82
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
8.0,126.0,825.0,-1.0,157.0,10.0,yes,4507.0,285.0,76594.17
11.0,76.0,1024.0,-5.0,100.0,20.0,yes,0.0,501.0,77183.12
4.0,89.0,885.0,-3.0,284.0,15.0,no,707.0,101.0,77217.0
4.0,45.0,635.0,-3.0,283.0,20.0,no,4733.0,501.0,76562.49
11.0,125.0,479.0,-1.0,300.0,16.0,no,5000.0,216.0,76972.41
5.0,128.0,900.0,-2.0,136.0,19.0,no,4224.0,150.0,77577.71
1.0,97.0,256.0,-2.0,130.0,20.0,yes,458.0,259.0,79308.41
7.0,79.0,334.0,-2.0,159.0,19.0,yes,3359.0,37.0,78645.54
10.0,77.0,276.0,-5.0,158.0,20.0,yes,539.0,8.0,73180.82
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
11.0,126.0,825.0,-1.0,157.0,10.0,yes,4507.0,285.0,76594.17
11.0,76.0,1024.0,-5.0,100.0,20.0,yes,0.0,501.0,77183.12
4.0,89.0,543.0,-3.0,284.0,15.0,no,707.0,101.0,77218.79
4.0,45.0,635.0,-3.0,283.0,20.0,no,4733.0,501.0,76562.49
11.0,125.0,419.0,-1.0,300.0,16.0,no,5000.0,216.0,76972.336
5.0,128.0,900.0,-2.0,136.0,19.0,no,4224.0,150.0,77577.71
1.0,97.0,256.0,-2.0,130.0,20.0,yes,458.0,259.0,79308.41
7.0,79.0,334.0,-2.0,159.0,19.0,yes,3359.0,37.0,78645.54
10.0,77.0,276.0,-5.0,158.0,20.0,yes,539.0,8.0,73180.82
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
11.0,126.0,825.0,-1.0,157.0,10.0,yes,4507.0,285.0,76594.17
11.0,76.0,1024.0,-5.0,100.0,20.0,yes,0.0,501.0,77183.12
4.0,89.0,543.0,-3.0,284.0,15.0,no,707.0,101.0,77218.79
4.0,45.0,635.0,-3.0,283.0,20.0,no,4733.0,501.0,76562.49
9.0,125.0,419.0,-1.0,300.0,16.0,no,5000.0,39.0,76929.125
5.0,128.0,900.0,-2.0,136.0,19.0,no,4224.0,150.0,77577.71
1.0,97.0,256.0,-2.0,130.0,20.0,yes,458.0,259.0,79308.41
7.0,79.0,334.0,-2.0,159.0,19.0,yes,3359.0,37.0,78645.54
10.0,77.0,276.0,-5.0,158.0,20.0,yes,539.0,1.0,73285.48
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
11.0,126.0,825.0,-1.0,157.0,10.0,yes,5000.0,285.0,76600.38
11.0,76.0,1024.0,-5.0,100.0,16.0,yes,0.0,501.0,77183.12
4.0,89.0,543.0,-3.0,284.0,15.0,no,707.0,101.0,77218.79
4.0,45.0,635.0,-3.0,283.0,20.0,no,4733.0,501.0,76562.49
9.0,125.0,419.0,-1.0,300.0,16.0,no,5000.0,39.0,76929.125
5.0,128.0,900.0,-2.0,136.0,19.0,no,4224.0,150.0,77577.71
1.0,97.0,256.0,-2.0,130.0,20.0,yes,458.0,259.0,79308.41
7.0,79.0,334.0,-2.0,159.0,19.0,yes,3359.0,37.0,78645.54
10.0,35.0,276.0,-5.0,158.0,20.0,yes,539.0,1.0,73285.48
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
11.0,126.0,825.0,-1.0,157.0,10.0,yes,5000.0,285.0,76600.38
11.0,76.0,1024.0,-5.0,172.0,16.0,yes,0.0,501.0,77183.12
4.0,89.0,543.0,-3.0,284.0,15.0,no,707.0,101.0,77218.79
4.0,45.0,635.0,-3.0,283.0,20.0,no,4733.0,501.0,76562.49
9.0,125.0,419.0,-1.0,300.0,16.0,no,5000.0,39.0,76929.125
5.0,128.0,900.0,-2.0,136.0,19.0,no,4224.0,150.0,77577.71
1.0,97.0,256.0,-2.0,130.0,20.0,yes,458.0,259.0,79308.41
7.0,79.0,334.0,-1.0,159.0,19.0,yes,3359.0,37.0,76994.63
10.0,35.0,276.0,-5.0,158.0,20.0,yes,539.0,1.0,73285.48
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
11.0,126.0,825.0,-1.0,157.0,10.0,yes,5000.0,285.0,76600.38
11.0,76.0,1024.0,-5.0,172.0,16.0,yes,0.0,501.0,77183.12
4.0,89.0,886.0,-3.0,284.0,15.0,no,707.0,101.0,77216.99
4.0,45.0,635.0,-3.0,283.0,20.0,no,4733.0,501.0,76562.49
9.0,125.0,419.0,-1.0,300.0,16.0,no,5000.0,39.0,76929.125
5.0,128.0,900.0,-2.0,136.0,19.0,no,4224.0,150.0,77577.71
1.0,97.0,256.0,-2.0,130.0,20.0,yes,458.0,259.0,79308.41
7.0,79.0,334.0,-1.0,159.0,19.0,yes,3359.0,37.0,76994.63
10.0,35.0,256.0,-5.0,158.0,20.0,yes,539.0,1.0,73285.48
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
11.0,126.0,825.0,-1.0,157.0,10.0,yes,5000.0,285.0,76600.38
11.0,76.0,1024.0,-5.0,172.0,16.0,yes,0.0,501.0,77183.12
4.0,89.0,886.0,-3.0,284.0,15.0,no,707.0,101.0,77216.99
4.0,45.0,635.0,-3.0,283.0,20.0,no,4733.0,501.0,76562.49
9.0,125.0,419.0,-1.0,300.0,16.0,no,5000.0,39.0,76929.125
5.0,128.0,900.0,-2.0,136.0,19.0,no,4224.0,150.0,77577.71
1.0,97.0,256.0,-2.0,100.0,20.0,yes,458.0,259.0,79423.53
7.0,79.0,334.0,-1.0,159.0,19.0,yes,3359.0,37.0,76994.63
10.0,35.0,256.0,-5.0,158.0,20.0,yes,539.0,1.0,73285.48
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
11.0,126.0,825.0,-1.0,157.0,10.0,yes,5000.0,285.0,76600.38
11.0,76.0,1024.0,-5.0,172.0,19.0,yes,0.0,501.0,77183.12
1.0,89.0,886.0,-3.0,284.0,15.0,no,707.0,101.0,76793.86
2.0,45.0,635.0,-3.0,283.0,20.0,no,5000.0,501.0,76565.86
9.0,125.0,419.0,-1.0,300.0,16.0,no,5000.0,39.0,76929.125
5.0,128.0,900.0,-2.0,136.0,19.0,no,4224.0,150.0,77577.71
1.0,97.0,256.0,-2.0,100.0,20.0,yes,458.0,259.0,79423.53
7.0,79.0,334.0,-1.0,159.0,19.0,yes,3359.0,37.0,76994.63
10.0,62.0,389.0,-5.0,158.0,20.0,yes,539.0,1.0,73285.48
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
11.0,126.0,825.0,-1.0,157.0,10.0,yes,3685.0,285.0,76583.82
11.0,76.0,1024.0,-5.0,172.0,19.0,yes,0.0,501.0,77183.12
1.0,89.0,886.0,-3.0,284.0,15.0,no,937.0,101.0,76796.76
2.0,45.0,635.0,-3.0,283.0,20.0,no,5000.0,501.0,76565.86
9.0,125.0,419.0,-1.0,300.0,16.0,no,5000.0,39.0,76929.125
5.0,128.0,900.0,-2.0,136.0,19.0,no,5000.0,150.0,77534.87
1.0,97.0,256.0,-2.0,100.0,20.0,yes,458.0,259.0,79423.53
7.0,79.0,256.0,-1.0,159.0,19.0,yes,3359.0,37.0,76995.04
10.0,62.0,389.0,-5.0,158.0,20.0,yes,539.0,1.0,73285.48
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
11.0,126.0,825.0,-1.0,157.0,10.0,yes,3685.0,285.0,76583.82
11.0,76.0,1024.0,-5.0,172.0,19.0,yes,0.0,501.0,77183.12
1.0,89.0,886.0,-3.0,284.0,15.0,no,937.0,101.0,76796.76
2.0,45.0,635.0,-3.0,283.0,20.0,no,5000.0,501.0,76565.86
9.0,125.0,419.0,-1.0,300.0,16.0,no,5000.0,39.0,76929.125
5.0,128.0,900.0,-2.0,136.0,19.0,no,5000.0,150.0,77534.87
1.0,97.0,256.0,-2.0,100.0,20.0,yes,458.0,259.0,79423.53
7.0,79.0,256.0,-1.0,159.0,19.0,yes,3359.0,37.0,76995.04
10.0,62.0,389.0,-5.0,158.0,20.0,yes,539.0,1.0,73285.48
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
11.0,126.0,825.0,-1.0,157.0,10.0,yes,3685.0,285.0,76583.82
11.0,76.0,1024.0,-5.0,172.0,19.0,yes,0.0,501.0,77183.12
1.0,96.0,886.0,-3.0,284.0,15.0,no,937.0,101.0,76758.09
2.0,45.0,635.0,-3.0,240.0,20.0,no,5000.0,501.0,76527.74
9.0,125.0,419.0,-2.0,300.0,16.0,no,5000.0,39.0,76552.375
5.0,128.0,900.0,-2.0,136.0,19.0,no,5000.0,150.0,77534.87
1.0,97.0,256.0,-2.0,100.0,20.0,yes,458.0,259.0,79423.53
7.0,79.0,256.0,-1.0,159.0,19.0,yes,3359.0,37.0,76995.04
10.0,62.0,389.0,-5.0,158.0,20.0,yes,539.0,1.0,73285.48
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
11.0,126.0,825.0,-1.0,157.0,10.0,yes,3685.0,285.0,76583.82
11.0,76.0,1024.0,-5.0,172.0,19.0,yes,0.0,358.0,71447.805
1.0,96.0,886.0,-3.0,284.0,15.0,no,937.0,101.0,76758.09
2.0,45.0,635.0,-3.0,240.0,20.0,no,5000.0,501.0,76527.74
9.0,125.0,419.0,-2.0,300.0,16.0,no,5000.0,252.0,76604.375
5.0,128.0,900.0,-2.0,136.0,19.0,no,5000.0,150.0,77534.87
1.0,97.0,256.0,-2.0,100.0,20.0,yes,458.0,259.0,79423.53
7.0,79.0,256.0,-1.0,159.0,19.0,yes,3359.0,37.0,76995.04
10.0,62.0,389.0,-5.0,100.0,20.0,yes,539.0,1.0,73285.48
11.0,127.0,1024.0,-4.0,101.0,20.0,no,0.0,500.0,80245.99
11.0,126.0,825.0,-1.0,157.0,10.0,yes,3685.0,285.0,76583.82
11.0,76.0,1024.0,-5.0,172.0,19.0,yes,0.0,358.0,71447.805
