replBacklogSize,hashMaxZiplistValue,hashMaxZiplistEntries,listMaxZiplistSize,activeDefragIgnoreBytes,activeDefragThresholdLower,replDisableTcpNodelay,hllSparseMaxBytes,hz,PERF
6,103,511,-5,266,20,yes,2085,191,77549.94
2,81,646,-1,177,13,no,4708,370,77553.97333333333
9,124,391,-1,275,10,yes,4627,497,72541.70666666667
6,73,695,-4,155,9,no,2460,222,76533.09666666666
5,62,766,-4,111,11,yes,424,49,74828.00666666667
10,96,624,-2,150,11,yes,215,75,76160.71
3,70,370,-4,196,14,yes,1191,300,74159.12000000001
11,66,690,-4,250,20,yes,4115,298,69804.57333333333
2,79,628,-3,191,5,yes,2927,273,79436.80666666666
11,61,955,-1,263,17,no,3674,330,72032.21
5,112,283,-1,264,16,yes,3141,252,68843.23666666668
11,108,752,-1,123,13,no,539,394,73221.93000000001
9,79,553,-1,126,8,yes,4717,495,77640.44333333334
1,122,774,-1,229,13,yes,1625,159,78017.56
9,98,409,-1,188,13,no,548,136,75242.82666666668
2,50,892,-2,111,15,no,4070,427,71551.54333333333
4,118,554,-2,108,7,no,722,473,75254.87999999999
3,56,558,-2,239,20,yes,1815,261,70372.68333333333
3,34,904,-5,120,11,no,2070,365,80784.84999999999
1,112,323,-5,152,6,no,1072,98,73232.75666666667
9,61,405,-5,238,5,yes,3715,35,71837.76
3,53,413,-5,280,9,yes,2630,394,71062.12000000001
8,74,323,-2,281,9,no,4706,332,74945.64666666667
10,74,990,-3,244,9,no,2995,389,73905.83666666667
6,102,573,-1,285,7,no,8,12,76148.97666666667
1,42,756,-5,218,19,yes,4077,165,70415.31666666667
3,103,745,-3,243,12,yes,1861,471,78394.46333333333
4,49,558,-1,235,10,yes,409,501,72182.20333333334
11,114,564,-1,228,10,yes,478,453,72200.87999999999
1,108,981,-1,112,5,yes,1742,34,78184.34999999999
5,110,365,-1,206,16,no,4040,6,72992.34999999999
10,119,334,-3,163,11,no,3102,473,79800.74666666666
8,46,689,-1,152,16,no,3726,21,69300.62666666666
11,70,737,-1,143,14,yes,4648,158,75207.62333333334
11,122,857,-1,268,16,yes,859,402,72257.15999999999
1,118,866,-4,208,13,no,3173,334,76225.45333333332
1,48,519,-3,155,6,yes,4577,272,79113.65666666666
1,57,284,-2,198,5,yes,2137,451,76583.17666666668
8,87,305,-1,238,10,yes,2739,178,73308.54000000001
5,104,1004,-1,264,9,yes,4679,190,76038.45333333332
8,35,419,-3,220,15,yes,4902,319,65335.73333333334
7,111,973,-1,223,13,no,4289,167,70466.26333333335
6,63,646,-3,299,6,no,4754,321,83988.41
1,55,1014,-4,109,16,no,3821,129,77549.94
5,39,808,-2,174,10,no,2233,20,76962.25333333334
1,45,661,-2,212,17,no,3545,13,80999.26666666668
1,89,619,-3,186,17,no,3113,52,74543.11
1,95,468,-3,168,6,yes,1475,156,76775.94333333334
10,89,718,-1,198,13,yes,3233,201,71678.23333333334
8,57,897,-2,282,18,no,4598,40,74154.81
11,44,646,-4,137,15,no,4379,140,75976.44333333334
7,107,480,-5,103,7,yes,4116,93,66041.79
9,115,682,-3,194,7,no,3701,119,75881.13666666667
9,81,917,-1,198,5,yes,2412,397,72619.62000000001
3,112,565,-3,237,20,no,3619,61,69740.2
4,66,770,-3,153,13,yes,132,67,75746.90000000001
4,111,436,-3,141,5,yes,1039,341,80808.08666666667
2,93,560,-2,119,12,yes,2140,218,73257.16333333333
9,85,633,-5,225,9,yes,2917,41,73777.31
9,50,974,-5,105,6,no,1303,10,76462.28333333334
2,102,926,-2,158,12,no,1646,431,69734.14666666667
10,114,469,-5,111,18,yes,492,496,82743.59999999999
7,42,279,-3,254,10,no,757,159,78005.31666666667
4,49,649,-2,294,6,yes,444,351,70277.11333333333
7,119,426,-1,147,13,no,2855,413,73086.21666666667
5,99,378,-5,238,11,yes,2375,91,77465.83666666667
6,64,570,-3,223,11,yes,5,27,71959.66666666667
5,115,280,-4,220,19,no,4353,114,77097.15666666666
10,93,359,-2,171,19,yes,2057,352,79771.43333333333
9,75,786,-3,243,9,yes,1656,291,72281.6
7,125,926,-1,114,15,yes,4525,72,76175.92333333332
1,47,316,-1,258,11,no,3994,461,76412.14
11,71,296,-3,145,14,no,909,497,71916.08
1,80,334,-2,158,18,no,4207,55,76682.56333333334
4,104,647,-5,106,13,yes,165,193,74373.68333333333
6,110,337,-5,143,6,no,1265,72,75399.25666666667
5,54,458,-4,172,20,yes,495,478,72967.7
9,116,445,-3,118,17,no,4867,405,73571.85333333333
7,93,582,-4,265,14,yes,3774,62,74945.64666666667
8,86,445,-4,192,18,yes,4927,4,73197.4
3,106,817,-4,209,15,no,963,318,68499.53666666667
3,103,1011,-4,195,15,no,2877,190,74084.91333333334
9,106,798,-4,219,12,yes,926,414,82437.27666666667
6,32,560,-2,130,6,no,4930,69,72159.32333333333
11,57,642,-1,287,10,no,568,218,73024.29
2,74,373,-2,201,9,no,769,371,70332.27333333333
6,54,287,-2,195,20,yes,3525,2,78535.02333333333
6,73,972,-4,198,9,no,4491,411,68878.77333333333
2,117,281,-1,268,17,no,1865,439,72031.98
8,101,692,-2,129,9,yes,1901,200,72771.42333333334
9,47,882,-5,271,14,no,2478,124,70591.33999999998
4,75,442,-1,186,15,no,3986,226,64029.54666666667
5,42,367,-4,109,16,no,647,284,73934.83666666667
8,59,1002,-1,252,7,yes,4064,146,70210.87
5,111,851,-3,223,14,no,2395,428,75591.04
3,109,731,-4,108,19,no,2576,169,74604.21666666667
2,48,632,-4,107,7,no,1399,490,74225.32
11,98,396,-1,158,5,yes,3251,194,81970.88
10,83,769,-4,257,17,no,2348,375,74419.67666666668
8,67,806,-5,123,16,no,4306,7,71893.44333333334
5,71,691,-1,258,10,yes,4140,458,72331.13666666667
1,85,578,-5,221,11,no,4606,52,75323.35333333333
9,42,514,-4,259,11,yes,4275,301,78673.34666666666
6,33,390,-2,286,10,yes,903,133,77038.55
6,108,450,-5,208,6,no,1477,131,73412.45666666667
2,126,1015,-1,293,8,no,3275,425,79262.25
3,108,432,-2,250,19,no,1433,215,74177.86
9,111,256,-1,142,11,yes,3730,209,77372.31666666667
10,108,341,-2,226,6,no,4495,411,78003.42333333334
5,52,713,-4,122,6,no,3830,444,78403.49
11,70,544,-3,169,16,no,2955,211,73569.86333333334
1,110,383,-1,255,15,yes,3502,36,74622.67666666667
3,112,480,-1,299,7,yes,4727,312,75688.63
10,45,505,-3,274,14,no,13,420,77007.03333333334
11,119,834,-5,253,17,no,3073,280,76950.40333333334
4,118,744,-5,180,16,yes,2746,17,72958.36666666668
2,70,906,-5,293,7,yes,3581,36,73086.21666666667
10,37,1000,-1,233,5,no,1819,317,75348.21333333333
3,88,477,-3,173,18,no,3192,430,75727.66666666667
10,105,589,-3,259,19,no,4419,413,79029.95666666667
5,57,903,-3,105,6,no,2706,216,77028.65999999999
9,76,595,-1,164,18,no,4600,53,75492.21666666667
8,100,678,-5,156,20,yes,3080,380,74671.24
4,78,1002,-5,137,9,yes,255,388,74566.49666666666
10,119,303,-1,260,17,no,219,162,76467.84999999999
7,34,460,-5,174,5,no,2154,309,75511.25333333334
5,53,885,-1,201,20,yes,2381,107,75862.14333333333
9,106,372,-2,117,19,yes,1208,236,75710.02
3,98,269,-1,239,7,no,3262,11,75760.47666666667
4,117,625,-3,254,12,yes,3110,74,76146.08
10,95,261,-5,258,20,yes,3516,261,74555.26333333334
8,38,593,-5,286,15,yes,1049,445,76438.62000000001
3,37,372,-3,294,13,yes,1930,208,71604.77333333333
6,116,826,-5,111,5,yes,4004,373,77557.25333333334
9,100,981,-5,144,10,yes,4530,104,71269.18000000001
1,92,370,-5,252,6,no,655,133,74978.38333333333
7,86,736,-5,144,17,no,1772,31,73262.50333333334
4,50,723,-1,153,10,yes,2757,480,74497.46666666667
4,106,975,-5,156,9,yes,755,331,72860.92
9,118,261,-3,242,19,no,1392,468,76674.09333333334
7,108,435,-4,261,8,no,3448,176,68854.39666666667
10,111,895,-2,251,16,no,78,353,74025.44
4,59,348,-2,211,20,no,4202,225,76770.21
8,118,296,-4,228,10,no,205,365,71081.18333333333
10,52,570,-1,179,19,yes,791,344,76596.37
3,36,927,-2,146,13,yes,1641,241,74852.41
9,113,660,-3,128,6,yes,3995,477,76517.85666666667
7,117,367,-4,176,8,yes,393,83,68207.98
11,32,286,-4,282,16,yes,3614,199,75039.38
2,51,957,-1,214,8,no,28,181,77167.58333333333
8,83,608,-5,273,6,no,4224,307,70981.51333333334
3,62,749,-4,188,9,no,103,348,75982.76333333332
2,118,850,-5,141,16,no,508,125,70281.23333333334
6,93,907,-1,227,5,no,2109,204,80527.79666666668
8,50,896,-5,255,12,yes,2983,41,78304.73
