replBacklogSize,hashMaxZiplistValue,hashMaxZiplistEntries,listMaxZiplistSize,activeDefragIgnoreBytes,activeDefragThresholdLower,replDisableTcpNodelay,hllSparseMaxBytes,hz,PERF
6.0,41.0,269.0,-3.0,109.0,18.0,no,1.0,20.0,77457.0
5.0,50.0,271.0,-3.0,105.0,17.0,no,1.0,21.0,77516.671875
5.0,60.0,277.0,-3.0,107.0,17.0,no,1.0,21.0,77758.5703125
5.0,67.0,283.0,-3.0,108.0,18.0,no,1.0,21.0,78108.6484375
5.0,68.0,285.0,-3.0,109.0,17.0,no,1.0,21.0,77950.53125
6.0,53.0,275.0,-3.0,106.0,18.0,no,1.0,21.0,77766.9296875
5.0,60.0,278.0,-3.0,108.0,17.0,no,1.0,21.0,77754.7265625
5.0,69.0,288.0,-3.0,109.0,18.0,no,1.0,21.0,78154.703125
5.0,57.0,271.0,-3.0,106.0,17.0,no,1.0,21.0,77687.5546875
5.0,68.0,292.0,-3.0,110.0,17.0,no,1.0,21.0,77946.65625
5.0,62.0,272.0,-3.0,108.0,17.0,no,1.0,21.0,77804.6796875
5.0,41.0,268.0,-3.0,109.0,16.0,no,1.0,79.0,77035.421875
5.0,41.0,277.0,-3.0,107.0,14.0,no,1.0,141.0,76628.1796875
5.0,40.0,270.0,-3.0,109.0,15.0,no,1.0,110.0,76798.0546875
5.0,38.0,261.0,-3.0,111.0,15.0,no,1.0,102.0,76749.0625
5.0,42.0,269.0,-3.0,110.0,17.0,no,1.0,45.0,77272.140625
5.0,42.0,272.0,-3.0,108.0,15.0,no,1.0,121.0,76840.03125
5.0,43.0,269.0,-3.0,109.0,16.0,no,1.0,101.0,77061.8046875
5.0,43.0,267.0,-3.0,111.0,17.0,no,1.0,54.0,77283.6484375
5.0,38.0,271.0,-3.0,107.0,14.0,no,1.0,157.0,76649.625
5.0,36.0,265.0,-3.0,112.0,16.0,no,1.0,75.0,76903.40625
6.0,47.0,283.0,-3.0,111.0,15.0,no,1.0,59.0,77019.59375
6.0,48.0,276.0,-3.0,107.0,16.0,no,1.0,77.0,77219.9140625
6.0,43.0,272.0,-3.0,112.0,14.0,no,1.0,124.0,76667.171875
6.0,45.0,288.0,-3.0,110.0,16.0,no,1.0,79.0,77131.3203125
6.0,47.0,265.0,-3.0,109.0,14.0,no,1.0,85.0,76820.3125
6.0,45.0,262.0,-3.0,112.0,13.0,no,1.0,134.0,76649.40625
6.0,49.0,262.0,-3.0,110.0,14.0,no,1.0,138.0,76809.7109375
6.0,47.0,281.0,-3.0,109.0,15.0,no,1.0,51.0,77035.8359375
6.0,43.0,278.0,-3.0,114.0,14.0,no,1.0,117.0,76666.953125
6.0,44.0,272.0,-3.0,108.0,15.0,no,1.0,99.0,76913.4921875
5.0,53.0,300.0,-3.0,119.0,17.0,no,1.0,190.0,77356.890625
5.0,53.0,301.0,-3.0,119.0,17.0,no,1.0,202.0,77344.046875
5.0,54.0,297.0,-3.0,120.0,16.0,no,1.0,155.0,77236.234375
5.0,51.0,305.0,-3.0,117.0,18.0,no,1.0,246.0,77433.9375
5.0,51.0,307.0,-3.0,117.0,19.0,no,1.0,270.0,77587.484375
5.0,53.0,300.0,-3.0,119.0,17.0,no,1.0,191.0,77355.8203125
5.0,54.0,301.0,-3.0,119.0,17.0,no,1.0,197.0,77374.3515625
5.0,51.0,308.0,-3.0,117.0,19.0,no,1.0,282.0,77574.6484375
5.0,52.0,304.0,-3.0,118.0,18.0,no,1.0,232.0,77470.046875
5.0,54.0,298.0,-3.0,119.0,16.0,no,1.0,164.0,77230.4375
6.0,74.0,303.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
6.0,46.0,294.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
6.0,45.0,297.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
6.0,49.0,304.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
6.0,68.0,308.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
6.0,61.0,306.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
6.0,40.0,294.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
6.0,66.0,306.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
6.0,63.0,305.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
6.0,54.0,299.0,0.0,-1.0,100.0,no,5.0,1.0,80345.9921875
6.0,39.0,271.0,-1.0,100.0,20.0,no,1.0,16.0,77111.4609375
6.0,39.0,273.0,-1.0,100.0,20.0,no,1.0,16.0,77111.4609375
6.0,39.0,277.0,-1.0,100.0,20.0,no,1.0,16.0,77111.46875
6.0,40.0,282.0,-1.0,100.0,20.0,no,1.0,16.0,77105.7734375
6.0,39.0,278.0,-1.0,100.0,20.0,no,1.0,16.0,77111.46875
6.0,38.0,259.0,-1.0,100.0,20.0,no,1.0,16.0,77117.140625
6.0,39.0,275.0,-1.0,100.0,20.0,no,1.0,16.0,77111.4609375
6.0,39.0,270.0,-1.0,100.0,20.0,no,1.0,16.0,77111.453125
7.0,40.0,276.0,-1.0,100.0,20.0,no,1.0,16.0,77105.765625
7.0,40.0,278.0,-1.0,100.0,20.0,no,1.0,16.0,77105.7734375
7.0,48.0,275.0,-1.0,100.0,20.0,no,1.0,16.0,77060.1953125
7.0,38.0,275.0,-1.0,100.0,20.0,no,1.0,16.0,77117.15625
7.0,39.0,281.0,-1.0,100.0,20.0,no,1.0,16.0,77111.46875
7.0,42.0,282.0,-1.0,100.0,20.0,no,1.0,16.0,77094.3828125
7.0,40.0,281.0,-1.0,100.0,20.0,no,1.0,16.0,77105.7734375
7.0,44.0,277.0,-1.0,100.0,20.0,no,1.0,16.0,77082.984375
7.0,39.0,268.0,-1.0,100.0,20.0,no,1.0,16.0,77111.453125
7.0,41.0,277.0,-1.0,100.0,20.0,no,1.0,16.0,77100.0703125
6.0,41.0,284.0,-1.0,100.0,20.0,no,1.0,17.0,77100.328125
6.0,43.0,285.0,-1.0,100.0,20.0,no,1.0,17.0,77088.9375
6.0,41.0,285.0,-1.0,100.0,20.0,no,1.0,17.0,77100.328125
6.0,37.0,301.0,-1.0,100.0,20.0,no,1.0,17.0,77123.125
6.0,42.0,283.0,-1.0,100.0,20.0,no,1.0,17.0,77094.625
7.0,40.0,294.0,-1.0,100.0,20.0,no,1.0,16.0,77105.7890625
6.0,42.0,295.0,-1.0,100.0,20.0,no,1.0,17.0,77094.640625
7.0,41.0,287.0,-1.0,100.0,20.0,no,1.0,16.0,77100.0859375
6.0,40.0,278.0,-1.0,100.0,20.0,no,1.0,17.0,77106.015625
6.0,46.0,279.0,-1.0,100.0,20.0,no,1.0,17.0,77071.84375
6.0,46.0,275.0,-1.0,100.0,20.0,no,1.0,17.0,77071.8359375
6.0,48.0,262.0,-1.0,100.0,20.0,no,1.0,17.0,77060.4296875
6.0,46.0,292.0,-1.0,100.0,20.0,no,1.0,17.0,77071.859375
6.0,46.0,286.0,-1.0,100.0,20.0,no,1.0,17.0,77071.8515625
6.0,46.0,284.0,-1.0,100.0,20.0,no,1.0,17.0,77071.84375
6.0,46.0,282.0,-1.0,100.0,20.0,no,1.0,17.0,77071.84375
6.0,46.0,285.0,-1.0,100.0,20.0,no,1.0,17.0,77071.84375
6.0,46.0,276.0,-1.0,100.0,20.0,no,1.0,17.0,77071.8359375
6.0,48.0,274.0,-1.0,100.0,20.0,no,1.0,16.0,77060.1953125
6.0,48.0,302.0,-1.0,100.0,20.0,no,1.0,16.0,77060.234375
6.0,47.0,272.0,-1.0,100.0,20.0,no,1.0,16.0,77065.890625
6.0,47.0,299.0,-1.0,100.0,20.0,no,1.0,16.0,77065.921875
6.0,47.0,286.0,-1.0,100.0,20.0,no,1.0,16.0,77065.90625
6.0,46.0,282.0,-1.0,100.0,20.0,no,1.0,16.0,77071.6015625
6.0,48.0,278.0,-1.0,100.0,20.0,no,1.0,16.0,77060.203125
6.0,46.0,276.0,-1.0,100.0,20.0,no,1.0,16.0,77071.59375
6.0,45.0,278.0,-1.0,100.0,20.0,no,1.0,16.0,77077.2890625
6.0,46.0,284.0,-1.0,100.0,20.0,no,1.0,16.0,77071.6015625
6.0,44.0,297.0,-1.0,100.0,20.0,no,1.0,16.0,77083.0078125
6.0,47.0,282.0,-1.0,100.0,20.0,no,1.0,16.0,77065.90625
6.0,45.0,291.0,-1.0,100.0,20.0,no,1.0,16.0,77077.3046875
6.0,43.0,297.0,-1.0,100.0,20.0,no,1.0,16.0,77088.703125
6.0,46.0,274.0,-1.0,100.0,20.0,no,1.0,16.0,77071.59375
0.0,11.0,128.0,0.0,0.0,0.0,no,0.0,0.0,68631.6640625
0.0,11.0,128.0,0.0,0.0,0.0,no,0.0,0.0,68631.6640625
0.0,11.0,128.0,0.0,0.0,0.0,no,0.0,0.0,68631.6640625
0.0,11.0,128.0,0.0,0.0,0.0,no,0.0,0.0,68631.6640625
0.0,11.0,128.0,0.0,0.0,0.0,no,0.0,0.0,68631.6640625
0.0,11.0,128.0,0.0,0.0,0.0,no,0.0,0.0,68631.6640625
0.0,11.0,128.0,0.0,0.0,0.0,no,0.0,0.0,68631.6640625
0.0,11.0,128.0,0.0,0.0,0.0,no,0.0,0.0,68631.6640625
0.0,11.0,128.0,0.0,0.0,0.0,no,0.0,0.0,68631.6640625
0.0,11.0,128.0,0.0,0.0,0.0,no,0.0,0.0,68631.6640625
