StartServers,MinSpareServers,MaxSpareServers,MaxRequestWorkers,MaxRequestsPerChild,PERF
8.0,4.0,13.0,743.0,213.0,4384.657
8.0,9.0,13.0,461.0,250.0,4306.673
2.0,5.0,12.0,450.0,835.0,4454.008
3.0,10.0,13.0,563.0,667.0,4287.5083
1.0,5.0,12.0,212.0,535.0,4184.1807
10.0,9.0,12.0,799.0,292.0,4387.3457
6.0,5.0,14.0,776.0,850.0,4422.1787
2.0,8.0,13.0,1.0,149.0,4022.088
3.0,8.0,13.0,319.0,743.0,4323.57
1.0,8.0,11.0,646.0,130.0,4491.467
8.0,4.0,13.0,743.0,213.0,4384.657
8.0,6.0,11.0,96.0,250.0,4201.1924
2.0,5.0,12.0,450.0,835.0,4454.008
3.0,10.0,13.0,563.0,667.0,4287.5083
1.0,5.0,12.0,212.0,535.0,4184.1807
10.0,9.0,12.0,1000.0,292.0,4383.3457
6.0,5.0,14.0,776.0,850.0,4422.1787
2.0,8.0,13.0,117.0,149.0,4377.738
3.0,8.0,13.0,319.0,743.0,4323.57
1.0,8.0,11.0,646.0,130.0,4491.467
8.0,4.0,13.0,743.0,213.0,4384.657
8.0,6.0,11.0,96.0,250.0,4201.1924
2.0,5.0,12.0,450.0,835.0,4454.008
3.0,10.0,13.0,563.0,667.0,4287.5083
1.0,5.0,12.0,212.0,535.0,4184.1807
10.0,9.0,12.0,1000.0,292.0,4383.3457
6.0,5.0,14.0,285.0,850.0,4174.578
2.0,8.0,13.0,117.0,149.0,4377.738
