StartServers,MinSpareServers,MaxSpareServers,MaxRequestWorkers,MaxRequestsPerChild,PERF
3.0,9.0,17.0,886.0,0.0,4779.808
2.0,10.0,12.0,754.0,0.0,4762.9595
1.0,10.0,16.0,210.0,741.0,4320.321
10.0,8.0,16.0,1.0,561.0,3850.3606
6.0,3.0,17.0,543.0,506.0,4261.0967
3.0,10.0,17.0,587.0,160.0,4459.903
5.0,4.0,12.0,72.0,542.0,4032.035
3.0,3.0,15.0,409.0,92.0,4387.582
9.0,10.0,20.0,557.0,0.0,4467.12
10.0,4.0,20.0,266.0,899.0,3902.997
3.0,9.0,17.0,886.0,0.0,4779.808
2.0,10.0,12.0,754.0,0.0,4762.9595
1.0,10.0,16.0,210.0,741.0,4320.321
10.0,8.0,16.0,1.0,561.0,3850.3606
6.0,3.0,17.0,543.0,506.0,4261.0967
3.0,10.0,17.0,416.0,160.0,4455.5796
5.0,4.0,12.0,72.0,542.0,4032.035
3.0,3.0,15.0,409.0,92.0,4387.582
9.0,10.0,20.0,557.0,438.0,4183.232
10.0,3.0,20.0,266.0,899.0,3907.3933
3.0,9.0,17.0,886.0,0.0,4779.808
2.0,10.0,12.0,754.0,0.0,4762.9595
1.0,10.0,14.0,210.0,741.0,4333.464
10.0,8.0,18.0,1.0,561.0,3807.1116
5.0,3.0,17.0,543.0,506.0,4234.4736
3.0,10.0,17.0,204.0,160.0,4428.208
5.0,4.0,12.0,1.0,542.0,3962.1833
3.0,3.0,15.0,409.0,92.0,4387.582
9.0,10.0,20.0,557.0,53.0,4412.661
10.0,5.0,20.0,266.0,1000.0,3911.07
3.0,9.0,17.0,886.0,0.0,4779.808
2.0,10.0,12.0,754.0,0.0,4762.9595
1.0,10.0,14.0,210.0,741.0,4333.464
10.0,8.0,15.0,1.0,561.0,3875.0457
5.0,3.0,17.0,543.0,506.0,4234.4736
3.0,10.0,17.0,204.0,160.0,4428.208
5.0,4.0,12.0,57.0,542.0,4016.598
3.0,3.0,15.0,409.0,92.0,4387.582
9.0,10.0,20.0,664.0,53.0,4422.961
9.0,5.0,16.0,137.0,1000.0,3884.3408
3.0,9.0,17.0,886.0,0.0,4779.808
2.0,10.0,12.0,754.0,0.0,4762.9595
1.0,10.0,14.0,210.0,741.0,4333.464
10.0,8.0,15.0,1.0,561.0,3875.0457
5.0,3.0,17.0,543.0,506.0,4234.4736
3.0,10.0,17.0,204.0,160.0,4428.208
5.0,4.0,12.0,57.0,542.0,4016.598
3.0,4.0,15.0,409.0,92.0,4402.169
9.0,10.0,20.0,664.0,53.0,4422.961
9.0,5.0,16.0,1.0,1000.0,3838.3616
3.0,9.0,17.0,886.0,0.0,4779.808
2.0,10.0,12.0,754.0,0.0,4762.9595
1.0,10.0,14.0,210.0,741.0,4333.464
10.0,8.0,15.0,1.0,561.0,3875.0457
5.0,3.0,17.0,543.0,506.0,4234.4736
3.0,10.0,17.0,204.0,160.0,4428.208
5.0,3.0,12.0,57.0,542.0,4041.2612
2.0,4.0,15.0,409.0,92.0,4466.8076
9.0,10.0,20.0,664.0,53.0,4422.961
9.0,5.0,16.0,1.0,1000.0,3838.3616
3.0,9.0,17.0,886.0,0.0,4779.808
2.0,10.0,12.0,754.0,0.0,4762.9595
1.0,10.0,14.0,210.0,741.0,4333.464
10.0,8.0,15.0,1.0,886.0,3866.363
5.0,3.0,17.0,543.0,506.0,4234.4736
3.0,10.0,17.0,422.0,160.0,4455.697
1.0,3.0,12.0,57.0,542.0,4198.907
2.0,4.0,15.0,409.0,92.0,4466.8076
9.0,10.0,20.0,664.0,53.0,4422.961
9.0,5.0,16.0,1.0,1000.0,3838.3616
3.0,9.0,17.0,886.0,0.0,4779.808
2.0,10.0,12.0,754.0,0.0,4762.9595
1.0,10.0,14.0,210.0,741.0,4333.464
10.0,8.0,15.0,1.0,886.0,3866.363
5.0,3.0,17.0,543.0,977.0,4308.9917
3.0,10.0,17.0,422.0,160.0,4455.697
1.0,3.0,12.0,57.0,542.0,4198.907
2.0,4.0,15.0,409.0,92.0,4466.8076
9.0,10.0,20.0,664.0,53.0,4422.961
9.0,5.0,12.0,1.0,1000.0,3888.5022
3.0,9.0,17.0,886.0,0.0,4779.808
2.0,10.0,12.0,754.0,0.0,4762.9595
1.0,10.0,14.0,210.0,741.0,4333.464
10.0,8.0,15.0,1.0,886.0,3866.363
5.0,3.0,17.0,543.0,977.0,4308.9917
3.0,10.0,17.0,422.0,160.0,4455.697
1.0,3.0,12.0,57.0,542.0,4198.907
2.0,2.0,15.0,409.0,92.0,4429.619
9.0,10.0,20.0,664.0,53.0,4422.961
9.0,2.0,15.0,247.0,1000.0,3981.2012
3.0,9.0,17.0,886.0,0.0,4779.808
2.0,10.0,12.0,754.0,0.0,4762.9595
1.0,10.0,14.0,210.0,741.0,4333.464
10.0,8.0,15.0,58.0,886.0,3864.6106
5.0,3.0,17.0,543.0,914.0,4325.7573
5.0,10.0,17.0,879.0,160.0,4363.2954
1.0,3.0,12.0,57.0,542.0,4198.907
