StartServers,MinSpareServers,MaxSpareServers,MaxRequestWorkers,MaxRequestsPerChild,PERF
1.0,8.0,12.0,70.0,4.0,4731.822265625
1.0,9.0,12.0,70.0,4.0,4751.69921875
1.0,8.0,13.0,68.0,4.0,4754.44091796875
1.0,8.0,13.0,70.0,4.0,4754.8212890625
1.0,8.0,13.0,65.0,4.0,4753.87109375
1.0,8.0,14.0,65.0,4.0,4778.20703125
1.0,8.0,13.0,66.0,4.0,4754.060546875
1.0,8.0,13.0,67.0,4.0,4754.2509765625
1.0,8.0,13.0,69.0,4.0,4754.630859375
1.0,7.0,13.0,53.0,3.0,4736.1337890625
1.0,7.0,13.0,49.0,2.0,4737.51171875
1.0,7.0,13.0,50.0,3.0,4735.50048828125
1.0,8.0,13.0,47.0,2.0,4754.9375
1.0,7.0,12.0,53.0,2.0,4715.3330078125
1.0,7.0,13.0,51.0,3.0,4735.7119140625
1.0,7.0,14.0,49.0,3.0,4757.58984375
1.0,9.0,12.0,32.0,2.0,4748.6220703125
1.0,8.0,13.0,32.0,2.0,4752.0888671875
1.0,9.0,13.0,28.0,1.0,4772.44921875
1.0,8.0,13.0,34.0,3.0,4750.2255859375
1.0,8.0,13.0,32.0,3.0,4749.845703125
1.0,8.0,13.0,43.0,4.0,4749.6923828125
1.0,8.0,13.0,33.0,2.0,4752.279296875
1.0,8.0,13.0,31.0,2.0,4751.8984375
1.0,8.0,14.0,32.0,2.0,4775.73828125
1.0,8.0,14.0,31.0,4.0,4771.0673828125
1.0,8.0,14.0,31.0,3.0,4773.296875
1.0,8.0,14.0,34.0,3.0,4773.9306640625
1.0,8.0,14.0,30.0,4.0,4770.8564453125
1.0,8.0,14.0,33.0,3.0,4773.71923828125
0.0,8.0,10.0,20.0,3.0,4763.9248046875
0.0,9.0,10.0,20.0,2.0,4796.12548828125
0.0,8.0,10.0,20.0,2.0,4766.314453125
1.0,8.0,13.0,27.0,2.0,4751.13916015625
1.0,9.0,13.0,27.0,2.0,4769.95458984375
1.0,8.0,13.0,22.0,4.0,4745.703125
1.0,9.0,13.0,23.0,3.0,4766.8515625
1.0,9.0,13.0,24.0,2.0,4769.34619140625
1.0,9.0,13.0,28.0,2.0,4770.1572265625
1.0,9.0,12.0,19.0,4.0,4741.490234375
1.0,9.0,13.0,26.0,2.0,4769.75146484375
1.0,9.0,13.0,22.0,3.0,4766.6494140625
1.0,10.0,11.0,27.0,1.0,4751.54052734375
1.0,9.0,13.0,36.0,2.0,4771.7783203125
1.0,9.0,12.0,31.0,2.0,4748.42236328125
1.0,9.0,13.0,35.0,2.0,4771.576171875
1.0,9.0,12.0,32.0,2.0,4748.6220703125
1.0,10.0,13.0,37.0,2.0,4793.4765625
1.0,9.0,12.0,29.0,2.0,4748.021484375
1.0,9.0,12.0,36.0,2.0,4749.42333984375
1.0,10.0,12.0,34.0,2.0,4770.45849609375
1.0,8.0,13.0,20.0,4.0,4745.32373046875
1.0,9.0,14.0,19.0,4.0,4787.28662109375
1.0,9.0,14.0,20.0,4.0,4787.4501953125
1.0,8.0,12.0,20.0,4.0,4721.7880859375
1.0,8.0,12.0,20.0,3.0,4724.052734375
1.0,8.0,12.0,19.0,3.0,4723.8525390625
1.0,9.0,12.0,20.0,3.0,4743.955078125
1.0,9.0,13.0,22.0,4.0,4764.357421875
1.0,9.0,12.0,22.0,4.0,4742.0908203125
1.0,9.0,13.0,21.0,4.0,4764.154296875
1.0,9.0,13.0,23.0,4.0,4764.5595703125
1.0,10.0,13.0,23.0,3.0,4789.0009765625
1.0,10.0,13.0,23.0,4.0,4786.8447265625
1.0,9.0,14.0,23.0,3.0,4790.138671875
1.0,10.0,13.0,22.0,4.0,4786.6728515625
1.0,10.0,14.0,23.0,3.0,4813.255859375
1.0,9.0,13.0,23.0,3.0,4766.8515625
1.0,10.0,13.0,22.0,3.0,4788.8291015625
1.0,10.0,15.0,22.0,3.0,4837.623046875
1.0,10.0,15.0,20.0,2.0,4839.48583984375
1.0,10.0,11.0,1.0,0.0,4750.431640625
1.0,10.0,13.0,12.0,1.0,4791.4296875
1.0,10.0,16.0,23.0,3.0,4862.447265625
1.0,10.0,16.0,22.0,3.0,4862.27587890625
1.0,10.0,15.0,21.0,3.0,4837.45849609375
1.0,10.0,14.0,16.0,2.0,4814.29345703125
1.0,9.0,15.0,12.0,3.0,4813.57373046875
1.0,9.0,16.0,13.0,3.0,4838.173828125
1.0,10.0,15.0,13.0,3.0,4836.14111328125
1.0,9.0,16.0,12.0,3.0,4837.9775390625
1.0,10.0,14.0,12.0,3.0,4811.412109375
1.0,10.0,16.0,12.0,3.0,4860.5634765625
1.0,10.0,17.0,15.0,3.0,4885.68359375
1.0,10.0,15.0,13.0,3.0,4836.14111328125
1.0,10.0,15.0,12.0,3.0,4835.97607421875
1.0,10.0,16.0,13.0,3.0,4860.734375
1.0,9.0,14.0,12.0,3.0,4788.33984375
1.0,10.0,18.0,15.0,3.0,4910.1845703125
1.0,10.0,18.0,17.0,3.0,4910.5849609375
1.0,10.0,18.0,16.0,3.0,4910.38427734375
0.0,0.0,10.0,10.0,0.0,4621.646484375
0.0,0.0,10.0,10.0,0.0,4621.646484375
0.0,0.0,10.0,10.0,0.0,4621.646484375
0.0,0.0,10.0,10.0,0.0,4621.646484375
0.0,0.0,10.0,10.0,0.0,4621.646484375
0.0,0.0,10.0,10.0,0.0,4621.646484375
0.0,0.0,10.0,10.0,0.0,4621.646484375
0.0,0.0,10.0,10.0,0.0,4621.646484375
0.0,0.0,10.0,10.0,0.0,4621.646484375
0.0,0.0,10.0,10.0,0.0,4621.646484375
