StartServers,MinSpareServers,MaxSpareServers,MaxRequestWorkers,MaxRequestsPerChild,PERF
4.0,8.0,20.0,769.0,164.0,3914.94
4.0,7.0,19.0,257.0,245.0,4273.8
4.0,1.0,18.0,805.0,966.0,4274.18
9.0,8.0,12.0,715.0,750.0,4326.69
6.0,8.0,14.0,803.0,723.0,4418.42
2.0,10.0,18.0,825.0,518.0,4393.35
4.0,1.0,12.0,347.0,260.0,4480.11
9.0,6.0,13.0,654.0,813.0,4350.37
1.0,4.0,16.0,386.0,292.0,4459.13
5.0,3.0,17.0,582.0,337.0,4302.72
3.0,8.0,11.0,417.0,56.0,4088.03
3.0,5.0,11.0,850.0,128.0,4300.67
1.0,9.0,19.0,945.0,696.0,4279.2
7.0,10.0,20.0,85.0,549.0,3890.87
6.0,7.0,15.0,962.0,85.0,3912.74
7.0,10.0,13.0,749.0,458.0,4256.78
4.0,4.0,20.0,806.0,447.0,4257.49
8.0,6.0,11.0,30.0,813.0,4403.43
8.0,4.0,17.0,714.0,457.0,4353.92
9.0,3.0,12.0,948.0,34.0,3779.8
10.0,5.0,20.0,243.0,260.0,4515.95
8.0,6.0,12.0,695.0,55.0,2313.9
4.0,7.0,13.0,277.0,49.0,4313.44
2.0,8.0,17.0,579.0,534.0,4320.39
8.0,9.0,16.0,876.0,390.0,4301.32
3.0,10.0,18.0,706.0,671.0,4263.82
8.0,9.0,20.0,496.0,402.0,4327.4
8.0,1.0,12.0,102.0,362.0,2590.21
7.0,7.0,15.0,285.0,522.0,3872.56
9.0,10.0,16.0,237.0,323.0,3581.79
10.0,2.0,18.0,669.0,509.0,4291.62
1.0,2.0,12.0,168.0,603.0,3863.93
2.0,1.0,18.0,324.0,682.0,4412.35
4.0,1.0,17.0,935.0,200.0,4309.15
6.0,1.0,18.0,505.0,803.0,4306.01
5.0,4.0,16.0,258.0,471.0,3983.96
1.0,2.0,19.0,707.0,792.0,4436.81
7.0,2.0,16.0,861.0,592.0,4228.61
2.0,7.0,19.0,253.0,754.0,4048.01
1.0,6.0,11.0,549.0,338.0,4347.73
3.0,2.0,13.0,817.0,451.0,3884.92
10.0,2.0,18.0,738.0,496.0,4257.38
7.0,8.0,16.0,610.0,276.0,4323.53
6.0,8.0,16.0,559.0,244.0,4337.67
1.0,9.0,16.0,224.0,636.0,4323.66
10.0,7.0,16.0,757.0,205.0,4292.87
7.0,8.0,16.0,530.0,89.0,3969.44
6.0,7.0,15.0,405.0,995.0,4371.53
5.0,3.0,17.0,745.0,21.0,4315.52
5.0,1.0,15.0,425.0,452.0,3910.43
2.0,3.0,18.0,579.0,390.0,3909.88
5.0,3.0,15.0,161.0,481.0,3260.91
1.0,7.0,20.0,49.0,365.0,4381.56
4.0,9.0,16.0,528.0,774.0,4370.95
6.0,6.0,19.0,225.0,505.0,4394.87
8.0,7.0,17.0,799.0,14.0,3996.26
10.0,3.0,14.0,836.0,785.0,4303.11
10.0,5.0,14.0,567.0,79.0,4308.22
3.0,3.0,17.0,592.0,770.0,4316.7
10.0,6.0,17.0,241.0,424.0,4308.05
1.0,7.0,17.0,417.0,117.0,4257.82
1.0,8.0,17.0,671.0,617.0,4314.16
6.0,1.0,13.0,507.0,647.0,4358.15
6.0,2.0,20.0,769.0,91.0,4550.32
4.0,8.0,11.0,297.0,40.0,4354.84
10.0,6.0,13.0,609.0,136.0,4394.15
6.0,10.0,20.0,232.0,9.0,4181.61
4.0,1.0,17.0,809.0,24.0,4311.0
7.0,2.0,16.0,803.0,552.0,3903.4
6.0,4.0,11.0,573.0,151.0,4017.31
2.0,7.0,14.0,568.0,202.0,4376.02
6.0,5.0,14.0,850.0,916.0,3941.46
6.0,9.0,15.0,426.0,457.0,4384.67
3.0,1.0,13.0,31.0,27.0,3896.86
10.0,8.0,20.0,704.0,543.0,4275.38
10.0,3.0,13.0,977.0,178.0,4228.38
5.0,2.0,16.0,914.0,951.0,4258.85
10.0,7.0,20.0,468.0,36.0,4282.67
1.0,4.0,14.0,508.0,742.0,4451.83
4.0,9.0,18.0,874.0,829.0,3884.3
1.0,1.0,11.0,128.0,322.0,4546.81
4.0,9.0,20.0,487.0,451.0,4265.36
9.0,6.0,14.0,194.0,555.0,3830.26
8.0,2.0,17.0,654.0,889.0,4313.98
5.0,6.0,19.0,293.0,603.0,4310.54
5.0,4.0,19.0,214.0,219.0,3963.1
3.0,2.0,17.0,75.0,440.0,3530.37
4.0,10.0,19.0,808.0,463.0,4381.51
10.0,5.0,18.0,754.0,932.0,4445.49
7.0,8.0,19.0,48.0,445.0,4253.0
2.0,2.0,19.0,767.0,466.0,3147.03
3.0,7.0,17.0,311.0,737.0,4341.96
9.0,10.0,15.0,979.0,628.0,4368.38
7.0,7.0,18.0,224.0,734.0,4239.0
4.0,7.0,15.0,825.0,14.0,3925.84
5.0,4.0,13.0,109.0,486.0,2374.87
9.0,5.0,18.0,294.0,536.0,4299.69
10.0,1.0,17.0,467.0,425.0,4287.48
9.0,1.0,18.0,545.0,114.0,4253.62
10.0,10.0,16.0,901.0,866.0,2541.02
4.0,4.0,18.0,198.0,558.0,4392.74
7.0,6.0,18.0,703.0,324.0,3924.88
4.0,10.0,13.0,855.0,182.0,3959.02
8.0,10.0,16.0,834.0,656.0,3930.06
5.0,9.0,19.0,872.0,656.0,4328.91
7.0,10.0,19.0,644.0,669.0,4288.81
8.0,3.0,20.0,38.0,774.0,4347.33
1.0,1.0,18.0,719.0,979.0,4218.16
7.0,2.0,12.0,914.0,109.0,4372.75
2.0,5.0,13.0,598.0,905.0,3942.66
8.0,6.0,13.0,309.0,853.0,4519.02
10.0,3.0,19.0,284.0,778.0,4553.37
7.0,1.0,19.0,553.0,868.0,4365.21
6.0,8.0,13.0,762.0,32.0,4442.33
4.0,4.0,18.0,949.0,890.0,4334.49
2.0,4.0,16.0,537.0,43.0,3264.17
5.0,3.0,12.0,153.0,683.0,3548.26
2.0,9.0,15.0,5.0,448.0,4351.27
9.0,2.0,14.0,264.0,945.0,4278.3
8.0,5.0,17.0,614.0,724.0,4011.94
7.0,5.0,11.0,520.0,391.0,3996.05
2.0,10.0,18.0,640.0,294.0,3932.94
1.0,7.0,12.0,541.0,621.0,4320.31
3.0,10.0,16.0,455.0,751.0,4308.61
1.0,6.0,18.0,409.0,793.0,4301.57
3.0,5.0,18.0,818.0,859.0,4266.31
3.0,6.0,14.0,790.0,109.0,4331.39
5.0,9.0,14.0,405.0,699.0,4257.26
9.0,9.0,11.0,238.0,657.0,4288.66
1.0,4.0,19.0,775.0,598.0,3874.02
7.0,3.0,15.0,819.0,134.0,3876.53
6.0,3.0,12.0,587.0,509.0,4352.23
3.0,2.0,12.0,281.0,967.0,4337.71
7.0,10.0,12.0,360.0,611.0,3838.32
6.0,1.0,17.0,877.0,422.0,4167.79
1.0,9.0,11.0,97.0,785.0,4286.48
1.0,5.0,12.0,895.0,284.0,4429.63
9.0,6.0,14.0,672.0,5.0,4258.38
8.0,8.0,11.0,793.0,711.0,4339.6
7.0,2.0,16.0,717.0,744.0,4334.09
3.0,8.0,19.0,789.0,649.0,4330.2
2.0,8.0,13.0,536.0,688.0,4309.15
