StartServers,MinSpareServers,MaxSpareServers,MaxRequestWorkers,MaxRequestsPerChild,PERF
7.0,5.0,13.0,534.0,226.0,4332.4746
10.0,2.0,16.0,528.0,112.0,4230.513
2.0,10.0,15.0,876.0,894.0,4254.146
9.0,9.0,15.0,393.0,423.0,4228.742
6.0,10.0,18.0,373.0,295.0,4248.929
7.0,4.0,11.0,525.0,89.0,4394.845
3.0,5.0,11.0,622.0,303.0,4137.6924
8.0,10.0,15.0,563.0,256.0,4303.383
5.0,10.0,12.0,82.0,560.0,3871.7373
6.0,6.0,17.0,545.0,32.0,4437.707
7.0,5.0,13.0,534.0,226.0,4332.4746
10.0,2.0,16.0,528.0,112.0,4230.513
2.0,10.0,15.0,876.0,894.0,4254.146
9.0,9.0,15.0,393.0,423.0,4228.742
6.0,10.0,18.0,373.0,295.0,4248.929
7.0,4.0,11.0,525.0,89.0,4394.845
3.0,5.0,11.0,622.0,303.0,4137.6924
8.0,10.0,15.0,563.0,256.0,4303.383
5.0,10.0,12.0,82.0,560.0,3871.7373
6.0,6.0,17.0,545.0,32.0,4437.707
7.0,5.0,13.0,534.0,226.0,4332.4746
10.0,2.0,14.0,528.0,112.0,4243.8584
2.0,10.0,15.0,876.0,894.0,4254.146
9.0,9.0,15.0,393.0,423.0,4228.742
6.0,10.0,18.0,373.0,295.0,4248.929
7.0,4.0,11.0,525.0,89.0,4394.845
3.0,5.0,11.0,622.0,303.0,4137.6924
8.0,10.0,15.0,563.0,256.0,4303.383
5.0,10.0,12.0,82.0,560.0,3871.7373
6.0,6.0,17.0,545.0,32.0,4437.707
7.0,5.0,13.0,179.0,226.0,4227.1865
10.0,2.0,14.0,528.0,112.0,4243.8584
2.0,10.0,15.0,876.0,894.0,4254.146
9.0,9.0,15.0,393.0,423.0,4228.742
6.0,10.0,18.0,373.0,295.0,4248.929
7.0,4.0,11.0,525.0,89.0,4394.845
1.0,5.0,11.0,622.0,303.0,4056.4282
8.0,10.0,15.0,563.0,256.0,4303.383
5.0,10.0,12.0,82.0,560.0,3871.7373
6.0,6.0,17.0,545.0,32.0,4437.707
7.0,5.0,13.0,179.0,226.0,4227.1865
10.0,2.0,14.0,528.0,112.0,4243.8584
2.0,10.0,15.0,876.0,894.0,4254.146
9.0,9.0,15.0,393.0,423.0,4228.742
6.0,10.0,18.0,373.0,295.0,4248.929
7.0,4.0,11.0,525.0,89.0,4394.845
1.0,5.0,11.0,622.0,303.0,4056.4282
8.0,10.0,15.0,563.0,256.0,4303.383
5.0,10.0,12.0,82.0,560.0,3871.7373
6.0,6.0,17.0,545.0,32.0,4437.707
7.0,5.0,13.0,179.0,226.0,4227.1865
10.0,2.0,14.0,528.0,112.0,4243.8584
2.0,10.0,15.0,876.0,894.0,4254.146
9.0,9.0,15.0,393.0,423.0,4228.742
6.0,10.0,18.0,373.0,295.0,4248.929
7.0,4.0,11.0,525.0,89.0,4394.845
1.0,5.0,11.0,622.0,303.0,4056.4282
8.0,10.0,15.0,563.0,256.0,4303.383
5.0,10.0,12.0,82.0,432.0,3819.1304
6.0,6.0,17.0,545.0,32.0,4437.707
7.0,5.0,13.0,179.0,147.0,4244.8867
10.0,2.0,14.0,528.0,112.0,4243.8584
2.0,10.0,15.0,876.0,894.0,4254.146
9.0,9.0,15.0,393.0,423.0,4228.742
6.0,10.0,18.0,373.0,295.0,4248.929
7.0,4.0,11.0,525.0,89.0,4394.845
1.0,5.0,11.0,781.0,303.0,3973.8118
8.0,10.0,15.0,563.0,256.0,4303.383
5.0,10.0,12.0,316.0,432.0,4204.9307
6.0,6.0,17.0,545.0,32.0,4437.707
7.0,5.0,13.0,179.0,147.0,4244.8867
10.0,2.0,14.0,528.0,112.0,4243.8584
2.0,10.0,15.0,876.0,894.0,4254.146
9.0,9.0,15.0,393.0,423.0,4228.742
6.0,10.0,18.0,373.0,295.0,4248.929
7.0,4.0,11.0,525.0,89.0,4394.845
1.0,5.0,11.0,781.0,303.0,3973.8118
8.0,10.0,15.0,563.0,256.0,4303.383
5.0,10.0,12.0,316.0,432.0,4204.9307
6.0,6.0,17.0,545.0,32.0,4437.707
7.0,5.0,13.0,179.0,147.0,4244.8867
10.0,2.0,14.0,528.0,112.0,4243.8584
2.0,10.0,15.0,876.0,1000.0,4349.99
9.0,9.0,19.0,264.0,423.0,4089.0906
6.0,10.0,18.0,373.0,295.0,4248.929
7.0,4.0,11.0,525.0,89.0,4394.845
1.0,5.0,11.0,781.0,303.0,3973.8118
8.0,10.0,15.0,563.0,256.0,4303.383
5.0,10.0,12.0,316.0,148.0,4291.7217
6.0,6.0,17.0,545.0,32.0,4437.707
7.0,3.0,11.0,179.0,147.0,4203.245
10.0,2.0,14.0,528.0,112.0,4243.8584
2.0,10.0,15.0,876.0,1000.0,4349.99
9.0,9.0,19.0,264.0,423.0,4089.0906
6.0,10.0,18.0,373.0,295.0,4248.929
7.0,4.0,11.0,525.0,89.0,4394.845
1.0,1.0,11.0,781.0,303.0,1079.1637
8.0,10.0,15.0,563.0,256.0,4303.383
5.0,10.0,12.0,316.0,148.0,4291.7217
6.0,6.0,17.0,545.0,32.0,4437.707
7.0,3.0,11.0,179.0,147.0,4203.245
10.0,2.0,14.0,528.0,112.0,4243.8584
2.0,10.0,15.0,876.0,1000.0,4349.99
9.0,9.0,19.0,264.0,423.0,4089.0906
6.0,10.0,18.0,373.0,295.0,4248.929
7.0,4.0,11.0,525.0,89.0,4394.845
1.0,1.0,15.0,781.0,373.0,1079.6582
8.0,10.0,15.0,563.0,256.0,4303.383
1.0,10.0,11.0,316.0,148.0,4490.5576
6.0,6.0,17.0,545.0,32.0,4437.707
7.0,3.0,11.0,179.0,147.0,4203.245
10.0,2.0,14.0,528.0,112.0,4243.8584
2.0,10.0,15.0,876.0,1000.0,4349.99
9.0,9.0,19.0,264.0,423.0,4089.0906
6.0,10.0,18.0,373.0,295.0,4248.929
7.0,4.0,11.0,525.0,89.0,4394.845
3.0,5.0,19.0,550.0,468.0,3973.7947
8.0,10.0,15.0,563.0,256.0,4303.383
1.0,10.0,11.0,316.0,148.0,4490.5576
6.0,6.0,17.0,545.0,32.0,4437.707
7.0,3.0,11.0,179.0,147.0,4203.245
10.0,2.0,14.0,528.0,112.0,4243.8584
2.0,10.0,15.0,876.0,1000.0,4349.99
9.0,9.0,19.0,264.0,423.0,4089.0906
6.0,10.0,18.0,373.0,295.0,4248.929
7.0,4.0,11.0,525.0,89.0,4394.845
2.0,5.0,19.0,550.0,268.0,4218.2305
8.0,10.0,15.0,563.0,256.0,4303.383
1.0,10.0,11.0,316.0,148.0,4490.5576
6.0,6.0,17.0,545.0,32.0,4437.707
7.0,3.0,11.0,179.0,438.0,4024.7808
10.0,2.0,18.0,528.0,112.0,4221.7705
2.0,10.0,15.0,876.0,1000.0,4349.99
9.0,9.0,19.0,264.0,423.0,4089.0906
6.0,10.0,18.0,373.0,295.0,4248.929
7.0,4.0,11.0,525.0,89.0,4394.845
2.0,5.0,19.0,550.0,268.0,4218.2305
8.0,10.0,15.0,563.0,256.0,4303.383
1.0,10.0,11.0,316.0,148.0,4490.5576
6.0,6.0,17.0,545.0,32.0,4437.707
7.0,3.0,11.0,179.0,438.0,4024.7808
10.0,2.0,18.0,528.0,112.0,4221.7705
2.0,10.0,15.0,876.0,1000.0,4349.99
9.0,9.0,19.0,264.0,385.0,4183.8877
6.0,10.0,18.0,373.0,295.0,4248.929
7.0,4.0,11.0,525.0,89.0,4394.845
2.0,5.0,19.0,550.0,268.0,4218.2305
8.0,10.0,12.0,563.0,256.0,4322.3154
1.0,10.0,11.0,316.0,148.0,4490.5576
6.0,6.0,17.0,545.0,32.0,4437.707
7.0,3.0,11.0,179.0,438.0,4024.7808
10.0,2.0,18.0,528.0,112.0,4221.7705
4.0,10.0,15.0,876.0,1000.0,4299.19
9.0,9.0,19.0,264.0,385.0,4183.8877
6.0,10.0,18.0,373.0,295.0,4248.929
7.0,4.0,11.0,525.0,89.0,4394.845
2.0,5.0,19.0,550.0,268.0,4218.2305
8.0,10.0,12.0,563.0,256.0,4322.3154
1.0,10.0,11.0,316.0,148.0,4490.5576
6.0,6.0,17.0,545.0,32.0,4437.707
7.0,3.0,13.0,179.0,438.0,3998.7126
10.0,2.0,18.0,528.0,112.0,4221.7705
4.0,10.0,14.0,876.0,1000.0,4305.663
9.0,9.0,19.0,264.0,385.0,4183.8877
6.0,10.0,18.0,373.0,295.0,4248.929
9.0,4.0,11.0,525.0,89.0,4355.0186
2.0,5.0,19.0,550.0,268.0,4218.2305
8.0,10.0,12.0,563.0,256.0,4322.3154
1.0,10.0,11.0,316.0,148.0,4490.5576
6.0,6.0,17.0,545.0,32.0,4437.707
7.0,3.0,13.0,179.0,790.0,4030.7551
10.0,2.0,18.0,528.0,112.0,4221.7705
4.0,10.0,14.0,876.0,1000.0,4305.663
9.0,9.0,19.0,264.0,385.0,4183.8877
6.0,10.0,18.0,373.0,295.0,4248.929
9.0,4.0,11.0,525.0,89.0,4355.0186
2.0,5.0,19.0,550.0,268.0,4218.2305
8.0,10.0,12.0,563.0,256.0,4322.3154
1.0,10.0,11.0,316.0,148.0,4490.5576
6.0,6.0,17.0,545.0,32.0,4437.707
7.0,3.0,13.0,225.0,790.0,4074.237
10.0,2.0,18.0,528.0,112.0,4221.7705
4.0,10.0,14.0,876.0,1000.0,4305.663
9.0,9.0,19.0,264.0,385.0,4183.8877
6.0,10.0,18.0,373.0,295.0,4248.929
9.0,4.0,11.0,525.0,89.0,4355.0186
2.0,5.0,19.0,550.0,268.0,4218.2305
8.0,10.0,12.0,563.0,256.0,4322.3154
1.0,10.0,11.0,316.0,148.0,4490.5576
6.0,6.0,17.0,545.0,32.0,4437.707
7.0,3.0,13.0,225.0,790.0,4074.237
10.0,2.0,18.0,528.0,591.0,4197.1377
4.0,10.0,14.0,876.0,1000.0,4305.663
9.0,9.0,19.0,264.0,385.0,4183.8877
6.0,10.0,18.0,373.0,295.0,4248.929
9.0,4.0,11.0,525.0,89.0,4355.0186
2.0,5.0,19.0,550.0,268.0,4218.2305
8.0,10.0,12.0,563.0,256.0,4322.3154
1.0,10.0,11.0,316.0,148.0,4490.5576
6.0,6.0,17.0,545.0,0.0,4487.2734
7.0,3.0,13.0,225.0,790.0,4074.237
10.0,2.0,18.0,528.0,887.0,4160.727
4.0,10.0,14.0,876.0,1000.0,4305.663
9.0,5.0,19.0,264.0,385.0,4094.5288
2.0,10.0,18.0,373.0,295.0,4238.0225
9.0,4.0,11.0,525.0,89.0,4355.0186
2.0,5.0,19.0,550.0,268.0,4218.2305
8.0,10.0,12.0,563.0,256.0,4322.3154
1.0,10.0,11.0,316.0,148.0,4490.5576
6.0,6.0,17.0,545.0,0.0,4487.2734
7.0,3.0,13.0,225.0,790.0,4074.237
10.0,2.0,18.0,528.0,887.0,4160.727
4.0,10.0,14.0,876.0,1000.0,4305.663
9.0,5.0,19.0,264.0,385.0,4094.5288
2.0,10.0,18.0,373.0,295.0,4238.0225
9.0,4.0,11.0,525.0,492.0,4330.2354
2.0,5.0,19.0,550.0,0.0,4746.79
8.0,10.0,12.0,563.0,256.0,4322.3154
1.0,10.0,11.0,316.0,148.0,4490.5576
6.0,6.0,17.0,545.0,0.0,4487.2734
7.0,3.0,13.0,225.0,790.0,4074.237
10.0,2.0,18.0,528.0,887.0,4160.727
4.0,10.0,14.0,876.0,1000.0,4305.663
9.0,5.0,19.0,264.0,385.0,4094.5288
2.0,10.0,18.0,373.0,295.0,4238.0225
9.0,4.0,11.0,998.0,492.0,4360.3726
2.0,5.0,19.0,550.0,0.0,4746.79
8.0,10.0,12.0,563.0,256.0,4322.3154
1.0,10.0,11.0,316.0,148.0,4490.5576
6.0,6.0,17.0,545.0,0.0,4487.2734
7.0,3.0,13.0,225.0,790.0,4074.237
10.0,2.0,15.0,498.0,887.0,4145.3477
4.0,10.0,14.0,876.0,1000.0,4305.663
9.0,5.0,19.0,465.0,385.0,4197.075
2.0,10.0,18.0,373.0,295.0,4238.0225
9.0,4.0,11.0,998.0,492.0,4360.3726
2.0,5.0,19.0,550.0,0.0,4746.79
8.0,10.0,12.0,563.0,256.0,4322.3154
1.0,10.0,11.0,316.0,148.0,4490.5576
6.0,6.0,17.0,545.0,0.0,4487.2734
7.0,3.0,13.0,225.0,591.0,4047.1228
10.0,2.0,15.0,498.0,887.0,4145.3477
8.0,10.0,14.0,876.0,1000.0,4363.499
9.0,5.0,19.0,465.0,385.0,4197.075
2.0,10.0,18.0,373.0,295.0,4238.0225
9.0,4.0,11.0,998.0,492.0,4360.3726
2.0,5.0,19.0,550.0,0.0,4746.79
8.0,10.0,12.0,563.0,256.0,4322.3154
1.0,10.0,11.0,316.0,148.0,4490.5576
6.0,6.0,17.0,545.0,0.0,4487.2734
7.0,3.0,13.0,225.0,591.0,4047.1228
10.0,2.0,15.0,498.0,887.0,4145.3477
8.0,10.0,14.0,876.0,689.0,4210.8525
9.0,5.0,19.0,465.0,385.0,4197.075
2.0,10.0,18.0,373.0,295.0,4238.0225
