StartServers,MinSpareServers,MaxSpareServers,MaxRequestWorkers,MaxRequestsPerChild,PERF
6,4,19,1,48,3568.93
4,3,20,56,0,4330.52
4,3,19,47,2,3110
5,5,19,52,18,3504.82
3,4,20,64,0,3573.43
5,4,18,37,25,4633.98
5,4,18,40,15,4419.59
5,4,19,41,16,4264.52
2,2,20,70,0,4408.6
3,3,20,66,0,4255.03
5,4,19,44,18,4318.1
3,9,20,31,128,4341.7
1,10,20,38,193,4294.81
3,8,19,29,104,4324.81
4,7,17,25,74,3768.58
1,10,20,141,1000,4309.33
1,10,20,48,266,4306.8
3,8,19,28,106,3620.12
4,6,17,25,66,3876.55
4,6,17,25,60,4363.55
3,9,19,31,109,4186.2
1,7,14,73,37,4269.02
10,1,16,1,87,3893.7
1,5,15,69,61,4298.32
10,1,17,4,115,4287.43
1,7,15,122,72,4397.68
2,5,15,50,49,4330.59
8,1,16,11,91,4271.37
1,3,15,66,76,3974
1,5,15,69,60,4348.48
1,10,14,95,24,4484.07
8,8,16,31,25,3921.87
7,7,16,37,28,3622.78
7,7,16,36,27,4234.97
8,8,16,32,26,3893.68
8,8,16,33,25,4326.02
6,6,16,48,33,4241.91
7,7,16,38,28,4383.95
8,9,16,22,21,4282.48
8,8,16,33,26,4294.56
7,7,16,37,27,4346.2
3,10,20,73,0,4271.81
4,6,19,46,58,3546.1
4,7,20,55,37,2017.57
4,6,19,47,55,4233.18
4,6,19,43,66,3521.76
4,7,20,52,40,4337.9
4,6,19,49,50,4388.71
3,8,20,59,24,4284.01
4,7,20,54,34,4301.13
4,7,20,52,41,4212.24
1,10,17,13,132,3614.68
1,10,17,1,258,4274.09
2,9,17,32,93,4012.55
2,10,17,4,116,4329.13
1,10,17,1,483,3630.37
2,10,17,8,125,3870.41
1,10,17,1,237,4294.33
3,8,17,37,72,4315.35
3,9,17,14,82,3931.43
3,8,17,34,73,3959.03
4,3,14,38,94,4300.87
4,4,14,38,77,4285.17
4,4,14,38,83,4259.56
4,4,14,38,74,3804.77
4,4,15,37,72,4554.91
4,4,14,38,78,4112.19
4,5,15,38,61,4365.47
4,4,15,38,71,4363.09
4,4,14,38,81,4400.56
4,4,14,38,82,4335.85
1,1,20,268,208,3910.68
10,10,11,1,12,4226.37
7,10,11,1,0,4247.26
1,1,20,259,102,4237.56
1,1,20,153,151,4345.79
6,1,20,42,114,3632.44
4,1,20,125,112,4206.71
3,1,20,172,87,4310.6
5,1,20,74,79,4317.34
9,1,20,174,437,3619.9
5,10,11,1,0,3883.24
5,2,16,101,0,3921.68
4,10,11,1,0,4355.85
5,1,20,196,13,4331.72
5,1,20,180,9,4238.62
5,1,20,188,11,4247.32
5,1,18,133,0,4273.92
5,1,20,191,12,4276.94
5,10,11,104,332,4310.93
1,10,11,46,683,3993.03
1,10,11,48,353,4334.76
1,10,11,255,1000,3890.02
6,10,11,106,262,3747.43
1,10,11,58,597,4170.35
3,10,11,78,364,3618.12
6,10,11,126,515,3922.33
1,10,11,1,1000,3079.06
4,10,11,79,233,4314.2
6,6,15,61,44,4376.77
7,6,11,1,0,4319.44
4,3,20,127,210,4301.89
7,2,11,1,0,4308.66
9,7,11,1,0,4275.88
6,7,16,88,76,4362.31
7,4,11,1,0,1523.63
5,1,12,1,0,3862.44
6,6,15,56,37,2309.98
5,4,18,78,107,4307.41
1,1,20,65,0,3661.35
4,5,16,54,53,4288.7
2,3,19,58,7,3997.87
1,1,20,67,0,3621.79
2,3,19,59,8,4396.37
3,4,18,57,27,4343.07
1,1,20,63,0,4385.54
3,3,18,58,15,4470.5
1,2,20,61,0,4336.65
10,1,20,1,572,4349.08
9,1,20,1,230,4270.49
9,1,20,1,205,4316.78
10,1,20,1,1000,4333.73
10,1,20,1,556,3658.18
9,1,20,1,204,4299.2
9,1,20,1,256,4517.84
10,1,20,1,370,4304.3
9,1,20,1,336,3936.46
8,1,20,1,184,3871.11
5,4,17,79,37,4285.13
5,2,15,9,125,4230.8
5,2,18,15,131,3528.84
5,1,19,24,39,4292.47
5,1,16,55,60,4258.71
5,3,17,30,31,4288.29
5,2,17,31,33,4395.07
5,3,16,44,43,4407.63
5,2,17,37,42,4226.53
5,1,17,39,46,4327.67
5,3,16,37,38,4207.02
5,1,17,38,49,4374.18
5,1,18,32,43,4359.4
3,1,13,276,540,4322.42
2,1,14,1,805,4327.62
10,10,20,541,0,4331.08
4,2,14,223,365,4392.39
1,1,14,1,1000,4218.6
1,1,11,1,1000,4243.97
3,1,14,36,617,4320.84
1,1,12,1,1000,4348.91
3,1,15,117,460,3949.7
1,1,12,1,1000,4310.95
