mapreduce_task_io_sort_factor,mapreduce_reduce_shuffle_merge_percent,mapreduce_output_fileoutputformat_compress,mapreduce_reduce_merge_inmem_threshold,mapreduce_job_reduces,mapreduce_map_sort_spill_percent,mapreduce_reduce_shuffle_input_buffer_percent,mapreduce_task_io_sort_mb,mapreduce_map_output_compress,PERF
13.0,0.3470214758223749,True,51.0,113.0,0.7513255759299763,0.4030508322238864,106.0,False,-1.0
13.0,0.36246155178585515,True,84.0,112.0,0.771058847467924,0.42222303386648874,103.0,False,-1.0
13.0,0.3626973852455101,True,53.0,117.0,0.7873600956091692,0.5118658254859438,100.0,True,-1.0
12.0,0.3660212432873723,True,94.0,103.0,0.7608650684895284,0.38059750656461183,109.0,False,-1.0
12.0,0.3707369227788627,True,108.0,100.0,0.7663901194044351,0.37677104842971115,110.0,False,-1.0
13.0,0.3421801920247506,True,40.0,114.0,0.7490814277789944,0.4137963216368972,105.0,False,-1.0
19.0,0.49639523399149954,True,42.0,130.0,0.7435066612415986,0.36086729879768725,106.0,False,-1.0
18.0,0.5470328410701544,True,58.0,119.0,0.7211521123321135,0.3595817452699148,104.0,False,-1.0
22.0,0.5255955570324556,True,41.0,117.0,0.7517430788310133,0.35478279047633177,100.0,False,-1.0
22.0,0.46003425743325477,True,39.0,128.0,0.7647987113036774,0.35628072966360086,100.0,False,-1.0
17.0,0.5868961302221543,True,59.0,117.0,0.7050272878882892,0.36048546800400844,108.0,False,-1.0
18.0,0.5353042250690234,True,48.0,124.0,0.727798481704894,0.36049545432720265,107.0,False,-1.0
23.0,0.5093799837468196,True,24.0,121.0,0.7713482817754508,0.35517284770436547,100.0,False,-1.0
16.0,0.3414898258680747,True,152.0,92.0,0.7724162855537462,0.4159549692856557,103.0,False,-1.0
17.0,0.37533327098640934,True,157.0,97.0,0.8021594371634823,0.3890280094771176,110.0,False,-1.0
16.0,0.42045789589779703,True,184.0,100.0,0.8438676115013569,0.3789913824226305,112.0,False,-1.0
17.0,0.3850393707652246,True,163.0,96.0,0.8286646067600901,0.36131077559064534,113.0,False,-1.0
17.0,0.3979759549025922,True,166.0,98.0,0.8277874546439026,0.3668773375831852,114.0,False,-1.0
15.0,0.33390843276034937,True,149.0,86.0,0.7909491096222149,0.36343606312666094,108.0,False,-1.0
53.0,0.2660143309567392,True,880.0,207.0,0.8230388695967038,0.39022949475462737,167.0,False,1449.89013671875
45.0,0.33727167826934473,True,904.0,142.0,0.793476017894283,0.4172011851259821,224.0,True,1380.900146484375
49.0,0.3003384392254733,True,889.0,167.0,0.7937834695010193,0.40344616084837553,198.0,False,1449.267822265625
53.0,0.27092160448692615,True,872.0,179.0,0.7661895114847993,0.39207503897515533,184.0,False,1448.1007080078125
52.0,0.27440450231760694,True,878.0,199.0,0.8053486983275562,0.38979804715886074,173.0,False,1448.518310546875
46.0,0.33275281362657105,True,899.0,140.0,0.7869845347757827,0.41194883496902834,219.0,False,1448.5682373046875
53.0,0.26677607497331607,True,878.0,203.0,0.812441638972047,0.38908693429988955,168.0,False,1449.16552734375
50.0,0.2978733422164328,True,887.0,171.0,0.7899666834687283,0.4005364793402448,195.0,False,1448.748779296875
50.0,0.29731457882063406,True,882.0,164.0,0.7663664566175787,0.4017039834175159,202.0,False,1448.2958984375
51.0,0.2853011733269766,True,881.0,183.0,0.7928272582672424,0.39632762519978654,186.0,False,1448.6549072265625
